sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_490139	deepbgc	0.1.0	deepbgc	k141_490139_2-1247.1	2	1247	1245	1	2	0	0.53816	antibacterial	0.88	0.06	0.16	0.25		0.00	0.08	0.07	0.36	0.22	0.03	0.30	k141_490139_k141_490139_1		PF07730;PF02518
k141_566537	deepbgc	0.1.0	deepbgc	k141_566537_193-1438.1	193	1438	1245	1	9	2	0.59510		0.32	0.39	0.18	0.11		0.05	0.01	0.28	0.41	0.00	0.08	0.24	k141_566537_k141_566537_1	PF01494;PF01266	PF01946;PF01494;PF07992;PF03486;PF01266;PF00890;PF05834;PF13454;PF13450
k141_177734	deepbgc	0.1.0	deepbgc	k141_177734_468-1152.1	468	1152	684	1	1	0	0.50428	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_177734_k141_177734_3		PF00873
k141_725085	deepbgc	0.1.0	deepbgc	k141_725085_787-1186.1	787	1186	399	1	1	0	0.50440	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_725085_k141_725085_2		PF14113
k141_645460	deepbgc	0.1.0	deepbgc	k141_645460_1257-1497.1	1257	1497	240	1	1	0	0.61863	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_645460_k141_645460_2		PF07690
k141_566562	deepbgc	0.1.0	deepbgc	k141_566562_1-2596.1	1	2596	2595	3	7	3	0.69825	antibacterial	0.57	0.04	0.12	0.15	Other	0.00	0.03	0.59	0.12	0.12	0.03	0.14	k141_566562_k141_566562_1;k141_566562_k141_566562_2;k141_566562_k141_566562_3	PF00289;PF01039;PF02786	PF02786;PF07478;PF13535;PF15632;PF00289;PF01039;PF00440
k141_799994	deepbgc	0.1.0	deepbgc	k141_799994_2-1247.1	2	1247	1245	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_799994_k141_799994_1		PF00665
k141_100292	deepbgc	0.1.0	deepbgc	k141_100292_421-1126.1	421	1126	705	1	1	0	0.55322	antibacterial	0.83	0.05	0.16	0.23		0.03	0.06	0.18	0.27	0.18	0.05	0.26	k141_100292_k141_100292_2		PF01053
k141_490179	deepbgc	0.1.0	deepbgc	k141_490179_1-3118.1	1	3118	3117	2	8	5	0.53109	antibacterial	0.84	0.04	0.11	0.22	Polyketide	0.01	0.05	0.03	0.75	0.09	0.01	0.11	k141_490179_k141_490179_1;k141_490179_k141_490179_2	PF00378;PF02737;PF02770;PF00441;PF02771	PF02737;PF16113;PF00378;PF12806;PF00441;PF02770;PF02771;PF12418
k141_490179	deepbgc	0.1.0	deepbgc	k141_490179_4675-5248.1	4675	5248	573	1	1	0	0.51098	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_490179_k141_490179_4		PF04290
k141_255582	deepbgc	0.1.0	deepbgc	k141_255582_127-1201.1	127	1201	1074	1	1	0	0.58237	antibacterial	0.87	0.06	0.18	0.26		0.00	0.08	0.07	0.37	0.19	0.03	0.31	k141_255582_k141_255582_1		PF13472
k141_334570	deepbgc	0.1.0	deepbgc	k141_334570_1001-1409.1	1001	1409	408	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_334570_k141_334570_1		PF16098
k141_566581	deepbgc	0.1.0	deepbgc	k141_566581_1-1687.1	1	1687	1686	1	3	0	0.56027		0.42	0.03	0.28	0.16		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_566581_k141_566581_1		PF00069;PF07714;PF14531
k141_411602	deepbgc	0.1.0	deepbgc	k141_411602_64-1732.1	64	1732	1668	1	1	0	0.60324	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411602_k141_411602_1		PF12330
k141_800024	deepbgc	0.1.0	deepbgc	k141_800024_2-890.1	2	890	888	1	1	0	0.61474	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_800024_k141_800024_1		PF01493
k141_566599	deepbgc	0.1.0	deepbgc	k141_566599_860-1172.1	860	1172	312	1	2	0	0.57982		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_566599_k141_566599_2		PF07714;PF00069
k141_100356	deepbgc	0.1.0	deepbgc	k141_100356_169-1393.1	169	1393	1224	1	2	1	0.51099	antibacterial	0.58	0.08	0.32	0.15	Other	0.02	0.10	0.58	0.11	0.04	0.05	0.12	k141_100356_k141_100356_1	PF00155	PF00155;PF01053
k141_800064	deepbgc	0.1.0	deepbgc	k141_800064_1-517.1	1	517	516	1	1	0	0.55441	antibacterial	0.85	0.07	0.21	0.24		0.00	0.03	0.08	0.17	0.16	0.39	0.21	k141_800064_k141_800064_1		PF12804
k141_490246	deepbgc	0.1.0	deepbgc	k141_490246_125-1394.1	125	1394	1269	1	4	3	0.81711	antibacterial	0.67	0.09	0.14	0.21	Polyketide	0.00	0.46	0.05	0.83	0.00	0.00	0.13	k141_490246_k141_490246_1	PF00108;PF02801;PF00109	PF00109;PF00108;PF02801;PF16197
k141_334640	deepbgc	0.1.0	deepbgc	k141_334640_80-2255.1	80	2255	2175	2	3	0	0.62631	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.06	0.38	0.17	0.03	0.32	k141_334640_k141_334640_1;k141_334640_k141_334640_2		PF13517;PF01839;PF06764
k141_800118	deepbgc	0.1.0	deepbgc	k141_800118_5-1706.1	5	1706	1701	1	1	0	0.61931	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_800118_k141_800118_1		PF16184
k141_255674	deepbgc	0.1.0	deepbgc	k141_255674_2-1871.1	2	1871	1869	1	1	0	0.50418	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_255674_k141_255674_1		PF01391
k141_411681	deepbgc	0.1.0	deepbgc	k141_411681_2-971.1	2	971	969	1	1	0	0.83351	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_411681_k141_411681_1		PF00685
k141_411697	deepbgc	0.1.0	deepbgc	k141_411697_549-951.1	549	951	402	1	1	0	0.50299	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411697_k141_411697_2		PF00643
k141_24569	deepbgc	0.1.0	deepbgc	k141_24569_34-1462.1	34	1462	1428	1	3	0	0.60102	antibacterial	0.69	0.07	0.16	0.38	Polyketide	0.00	0.03	0.18	0.73	0.01	0.02	0.04	k141_24569_k141_24569_1		PF03092;PF07690;PF13347
k141_100443	deepbgc	0.1.0	deepbgc	k141_100443_0-1200.1	0	1200	1200	2	2	0	0.56322	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.09	0.29	0.25	0.03	0.31	k141_100443_k141_100443_1;k141_100443_k141_100443_2		PF00593;PF02897
k141_725236	deepbgc	0.1.0	deepbgc	k141_725236_0-282.1	0	282	282	1	1	0	0.53506	antibacterial	0.87	0.07	0.16	0.26		0.02	0.09	0.07	0.32	0.20	0.03	0.32	k141_725236_k141_725236_1		PF00797
k141_255704	deepbgc	0.1.0	deepbgc	k141_255704_1-2444.1	1	2444	2443	3	3	0	0.61580	antibacterial	0.88	0.06	0.21	0.25		0.00	0.09	0.06	0.26	0.39	0.02	0.22	k141_255704_k141_255704_1;k141_255704_k141_255704_2;k141_255704_k141_255704_3		PF01139;PF02599;PF03412
k141_255705	deepbgc	0.1.0	deepbgc	k141_255705_2-920.1	2	920	918	1	1	0	0.68745	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_255705_k141_255705_1		PF14252
k141_800171	deepbgc	0.1.0	deepbgc	k141_800171_1-1234.1	1	1234	1233	1	2	0	0.51723	antibacterial	0.80	0.04	0.16	0.47	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_800171_k141_800171_1		PF07690;PF00854
k141_725248	deepbgc	0.1.0	deepbgc	k141_725248_965-1511.1	965	1511	546	1	1	0	0.55612	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_725248_k141_725248_3		PF03480
k141_334720	deepbgc	0.1.0	deepbgc	k141_334720_0-726.1	0	726	726	1	1	1	0.75866	antibacterial	0.78	0.03	0.21	0.14		0.00	0.22	0.24	0.32	0.10	0.01	0.11	k141_334720_k141_334720_1	PF00501	PF00501
k141_411747	deepbgc	0.1.0	deepbgc	k141_411747_83-1244.1	83	1244	1161	1	4	4	0.56344	antibacterial	0.91	0.05	0.09	0.20		0.01	0.09	0.08	0.40	0.22	0.03	0.27	k141_411747_k141_411747_1	PF00441;PF02771;PF08028;PF02770	PF00441;PF08028;PF02770;PF02771
k141_725282	deepbgc	0.1.0	deepbgc	k141_725282_0-1505.1	0	1505	1505	2	2	0	0.83482	antibacterial	0.85	0.09	0.17	0.27		0.00	0.09	0.08	0.33	0.20	0.03	0.33	k141_725282_k141_725282_1;k141_725282_k141_725282_2		PF05721;PF13640
k141_100516	deepbgc	0.1.0	deepbgc	k141_100516_325-1454.1	325	1454	1129	2	2	1	0.68258	antibacterial	0.86	0.06	0.17	0.25		0.00	0.07	0.36	0.21	0.14	0.03	0.25	k141_100516_k141_100516_2;k141_100516_k141_100516_3	PF01553	PF01553;PF01553
k141_725290	deepbgc	0.1.0	deepbgc	k141_725290_39-1212.1	39	1212	1173	1	1	1	0.57945	antibacterial	0.58	0.09	0.37	0.17	Other	0.00	0.18	0.50	0.13	0.06	0.01	0.14	k141_725290_k141_725290_1	PF00155	PF00155
k141_177980	deepbgc	0.1.0	deepbgc	k141_177980_874-1573.1	874	1573	699	1	2	0	0.51982	antibacterial	0.86	0.06	0.18	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_177980_k141_177980_3		PF11715;PF00400
k141_725328	deepbgc	0.1.0	deepbgc	k141_725328_387-1536.1	387	1536	1149	1	1	1	0.57662	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.06	0.31	0.21	0.06	0.32	k141_725328_k141_725328_2	PF02350	PF02350
k141_566821	deepbgc	0.1.0	deepbgc	k141_566821_4-475.1	4	475	471	1	1	0	0.50169	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_566821_k141_566821_1		PF09913
k141_178011	deepbgc	0.1.0	deepbgc	k141_178011_1-553.1	1	553	552	1	2	0	0.56631	antibacterial	0.80	0.11	0.19	0.23		0.00	0.07	0.14	0.30	0.15	0.01	0.37	k141_178011_k141_178011_1		PF13489;PF05430
k141_566828	deepbgc	0.1.0	deepbgc	k141_566828_525-2069.1	525	2069	1544	2	16	3	0.88169		0.27	0.47	0.26	0.08		0.06	0.01	0.36	0.16	0.14	0.00	0.28	k141_566828_k141_566828_1;k141_566828_k141_566828_2	PF08242;PF00891;PF08241	PF02219;PF13489;PF05891;PF05148;PF02353;PF01209;PF13847;PF00891;PF05175;PF05219;PF08241;PF08242;PF13649;PF07021;PF02390;PF01135
k141_334811	deepbgc	0.1.0	deepbgc	k141_334811_180-1050.1	180	1050	870	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_334811_k141_334811_1		PF00642
k141_24752	deepbgc	0.1.0	deepbgc	k141_24752_185-1611.1	185	1611	1426	2	10	4	0.58889	antibacterial	0.76	0.25	0.14	0.24		0.00	0.05	0.23	0.22	0.14	0.18	0.21	k141_24752_k141_24752_1;k141_24752_k141_24752_2	PF01488;PF01408;PF03721;PF02737	PF02826;PF01488;PF01408;PF03446;PF03807;PF03721;PF02737;PF02254;PF14833;PF07995
k141_255862	deepbgc	0.1.0	deepbgc	k141_255862_2-425.1	2	425	423	1	1	0	0.50204	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_255862_k141_255862_1		PF04865
k141_490480	deepbgc	0.1.0	deepbgc	k141_490480_426-8233.1	426	8233	7807	7	10	2	0.79952	antibacterial	0.73	0.08	0.27	0.20		0.02	0.01	0.45	0.07	0.01	0.05	0.46	k141_490480_k141_490480_1;k141_490480_k141_490480_2;k141_490480_k141_490480_3;k141_490480_k141_490480_4;k141_490480_k141_490480_5;k141_490480_k141_490480_6;k141_490480_k141_490480_7	PF00202;PF01593	PF00149;PF12850;PF13450;PF01593;PF12706;PF00753;PF00202;PF01042;PF00685;PF13469
k141_334839	deepbgc	0.1.0	deepbgc	k141_334839_0-1200.1	0	1200	1200	1	1	0	0.66849	antibacterial	0.87	0.06	0.17	0.26	RiPP	0.00	0.01	0.02	0.04	0.89	0.02	0.04	k141_334839_k141_334839_1		PF00082
k141_334864	deepbgc	0.1.0	deepbgc	k141_334864_144-1701.1	144	1701	1557	1	3	0	0.54534		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_334864_k141_334864_1		PF12330;PF00069;PF07714
k141_411945	deepbgc	0.1.0	deepbgc	k141_411945_2-1362.1	2	1362	1360	2	2	0	0.94176	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_411945_k141_411945_1;k141_411945_k141_411945_2		PF00685;PF00685
k141_566940	deepbgc	0.1.0	deepbgc	k141_566940_2-1022.1	2	1022	1020	1	6	4	0.67735	antibacterial	0.52	0.16	0.33	0.11		0.02	0.18	0.10	0.47	0.04	0.25	0.04	k141_566940_k141_566940_1	PF07993;PF01370;PF02719;PF04321	PF02719;PF07993;PF01073;PF01370;PF04321;PF16363
k141_334891	deepbgc	0.1.0	deepbgc	k141_334891_0-429.1	0	429	429	1	1	0	0.51535	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_334891_k141_334891_1		PF03453
k141_24810	deepbgc	0.1.0	deepbgc	k141_24810_363-1041.1	363	1041	678	1	1	1	0.51401	antibacterial	0.88	0.05	0.15	0.27		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_24810_k141_24810_2	PF00288	PF00288
k141_411964	deepbgc	0.1.0	deepbgc	k141_411964_189-963.1	189	963	774	1	1	0	0.54259	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411964_k141_411964_2		PF06283
k141_100691	deepbgc	0.1.0	deepbgc	k141_100691_0-729.1	0	729	729	1	1	1	0.87469	antibacterial	0.63	0.07	0.40	0.23		0.00	0.46	0.09	0.23	0.06	0.03	0.18	k141_100691_k141_100691_1	PF00668	PF00668
k141_255938	deepbgc	0.1.0	deepbgc	k141_255938_204-504.1	204	504	300	1	1	0	0.55473	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_255938_k141_255938_1		PF13843
k141_490567	deepbgc	0.1.0	deepbgc	k141_490567_129-1257.1	129	1257	1128	1	2	0	0.57398		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_490567_k141_490567_1		PF00069;PF07714
k141_879515	deepbgc	0.1.0	deepbgc	k141_879515_25-1371.1	25	1371	1346	2	19	2	0.70314		0.41	0.42	0.21	0.03	Other	0.03	0.00	0.52	0.09	0.13	0.00	0.23	k141_879515_k141_879515_1;k141_879515_k141_879515_2	PF08242;PF08241	PF13489;PF13847;PF08003;PF05148;PF02353;PF06325;PF01209;PF08241;PF08242;PF13649;PF01170;PF01728;PF13679;PF01135;PF08123;PF04545;PF08281;PF13412;PF04542
k141_566995	deepbgc	0.1.0	deepbgc	k141_566995_67-1123.1	67	1123	1056	1	2	0	0.67470	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_566995_k141_566995_1		PF12867;PF03781
k141_645894	deepbgc	0.1.0	deepbgc	k141_645894_550-1946.1	550	1946	1396	2	2	0	0.55588	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_645894_k141_645894_2;k141_645894_k141_645894_3		PF13768;PF13768
k141_725513	deepbgc	0.1.0	deepbgc	k141_725513_2-1826.1	2	1826	1824	3	2	0	0.65721	antibacterial	0.88	0.07	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_725513_k141_725513_1;k141_725513_k141_725513_2;k141_725513_k141_725513_3		PF02449;PF16875
k141_100720	deepbgc	0.1.0	deepbgc	k141_100720_1-1126.1	1	1126	1125	1	1	0	0.50807	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_100720_k141_100720_1		PF02889
k141_24859	deepbgc	0.1.0	deepbgc	k141_24859_0-1008.1	0	1008	1008	1	1	0	0.53520	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.10	0.30	0.20	0.03	0.32	k141_24859_k141_24859_1		PF00899
k141_800464	deepbgc	0.1.0	deepbgc	k141_800464_0-628.1	0	628	628	2	2	1	0.58220	antibacterial	0.87	0.06	0.16	0.24		0.01	0.09	0.08	0.33	0.23	0.03	0.30	k141_800464_k141_800464_1;k141_800464_k141_800464_2	PF00441	PF00441;PF05071
k141_725544	deepbgc	0.1.0	deepbgc	k141_725544_1815-2052.1	1815	2052	237	1	1	0	0.51706	antibacterial	0.82	0.04	0.13	0.22	RiPP	0.00	0.05	0.19	0.11	0.52	0.03	0.13	k141_725544_k141_725544_3		PF00005
k141_178224	deepbgc	0.1.0	deepbgc	k141_178224_1-2071.1	1	2071	2070	2	2	1	0.72561	antibacterial	0.78	0.03	0.21	0.14		0.00	0.23	0.27	0.31	0.10	0.00	0.09	k141_178224_k141_178224_1;k141_178224_k141_178224_2	PF00501	PF00291;PF00501
k141_24886	deepbgc	0.1.0	deepbgc	k141_24886_580-1081.1	580	1081	501	1	3	1	0.68846	antibacterial	0.63	0.17	0.13	0.13		0.00	0.01	0.23	0.13	0.25	0.00	0.38	k141_24886_k141_24886_2	PF08241	PF13489;PF13649;PF08241
k141_100774	deepbgc	0.1.0	deepbgc	k141_100774_2-3119.1	2	3119	3117	3	3	0	0.56241	antibacterial	0.86	0.07	0.17	0.26		0.00	0.12	0.07	0.29	0.23	0.03	0.30	k141_100774_k141_100774_1;k141_100774_k141_100774_2;k141_100774_k141_100774_3		PF00873;PF03176;PF02321
k141_725577	deepbgc	0.1.0	deepbgc	k141_725577_2-2173.1	2	2173	2171	2	5	2	0.76095	antibacterial	0.82	0.06	0.16	0.26	Terpene	0.00	0.01	0.01	0.01	0.04	0.03	0.93	k141_725577_k141_725577_1;k141_725577_k141_725577_2	PF00432;PF01593	PF13243;PF13249;PF00432;PF10878;PF01593
k141_490655	deepbgc	0.1.0	deepbgc	k141_490655_2-1928.1	2	1928	1926	3	2	0	0.78146	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.06	0.36	0.19	0.03	0.32	k141_490655_k141_490655_1;k141_490655_k141_490655_2;k141_490655_k141_490655_3		PF13517;PF07596
k141_412097	deepbgc	0.1.0	deepbgc	k141_412097_160-1003.1	160	1003	843	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_412097_k141_412097_1		PF07727
k141_567086	deepbgc	0.1.0	deepbgc	k141_567086_244-1732.1	244	1732	1488	1	1	0	0.51290	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_567086_k141_567086_1		PF00665
k141_567094	deepbgc	0.1.0	deepbgc	k141_567094_107-746.1	107	746	639	1	1	0	0.53690	antibacterial	0.86	0.06	0.17	0.26		0.00	0.08	0.09	0.33	0.20	0.03	0.32	k141_567094_k141_567094_1		PF07977
k141_800522	deepbgc	0.1.0	deepbgc	k141_800522_1-397.1	1	397	396	1	1	0	0.51811	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_800522_k141_800522_1		PF04452
k141_178269	deepbgc	0.1.0	deepbgc	k141_178269_60-1239.1	60	1239	1179	1	1	0	0.72585	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k141_178269_k141_178269_1		PF13229
k141_24934	deepbgc	0.1.0	deepbgc	k141_24934_1-682.1	1	682	681	1	2	2	0.67885	antibacterial	0.66	0.10	0.23	0.16	Polyketide	0.00	0.33	0.06	0.82	0.01	0.00	0.03	k141_24934_k141_24934_1	PF02801;PF00109	PF00109;PF02801
k141_24934	deepbgc	0.1.0	deepbgc	k141_24934_3155-4244.1	3155	4244	1089	1	1	1	0.65914	antibacterial	0.86	0.06	0.18	0.27	Terpene	0.00	0.05	0.04	0.22	0.13	0.02	0.57	k141_24934_k141_24934_4	PF00432	PF00432
k141_800547	deepbgc	0.1.0	deepbgc	k141_800547_2-182.1	2	182	180	1	1	0	0.51119	antibacterial	0.86	0.07	0.17	0.25		0.00	0.08	0.15	0.28	0.20	0.03	0.31	k141_800547_k141_800547_1		PF00198
k141_335090	deepbgc	0.1.0	deepbgc	k141_335090_2-1201.1	2	1201	1199	2	2	0	0.61872	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_335090_k141_335090_1;k141_335090_k141_335090_2		PF00815;PF02776
k141_24972	deepbgc	0.1.0	deepbgc	k141_24972_363-1188.1	363	1188	825	1	1	0	0.63367	antibacterial	0.98	0.11	0.04	0.17	Terpene	0.00	0.10	0.04	0.15	0.06	0.02	0.65	k141_24972_k141_24972_3		PF04909
k141_178311	deepbgc	0.1.0	deepbgc	k141_178311_1-901.1	1	901	900	1	1	0	0.56887	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_178311_k141_178311_1		PF01345
k141_178318	deepbgc	0.1.0	deepbgc	k141_178318_344-1829.1	344	1829	1485	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_178318_k141_178318_1		PF00665
k141_335133	deepbgc	0.1.0	deepbgc	k141_335133_59-1247.1	59	1247	1188	1	1	0	0.56368	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_335133_k141_335133_1		PF13676
k141_178351	deepbgc	0.1.0	deepbgc	k141_178351_437-1313.1	437	1313	876	1	1	0	0.57378	antibacterial	0.86	0.06	0.18	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_178351_k141_178351_2		PF00400
k141_256179	deepbgc	0.1.0	deepbgc	k141_256179_2-1210.1	2	1210	1208	2	2	0	0.54626	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_256179_k141_256179_1;k141_256179_k141_256179_2		PF00665;PF09337
k141_567208	deepbgc	0.1.0	deepbgc	k141_567208_1-1053.1	1	1053	1052	2	2	1	0.52441	antibacterial	0.85	0.06	0.17	0.27		0.00	0.04	0.18	0.23	0.20	0.19	0.21	k141_567208_k141_567208_1;k141_567208_k141_567208_2	PF02563	PF02563;PF13401
k141_412238	deepbgc	0.1.0	deepbgc	k141_412238_1-1277.1	1	1277	1276	2	2	0	0.59143	antibacterial	0.85	0.09	0.16	0.28		0.00	0.09	0.07	0.32	0.21	0.03	0.33	k141_412238_k141_412238_1;k141_412238_k141_412238_2		PF02424;PF00175
k141_646124	deepbgc	0.1.0	deepbgc	k141_646124_428-875.1	428	875	447	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_646124_k141_646124_2		PF00665
k141_178375	deepbgc	0.1.0	deepbgc	k141_178375_2-611.1	2	611	609	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_178375_k141_178375_1		PF00098
k141_178378	deepbgc	0.1.0	deepbgc	k141_178378_1-2312.1	1	2312	2311	4	3	0	0.73612	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_178378_k141_178378_1;k141_178378_k141_178378_2;k141_178378_k141_178378_3;k141_178378_k141_178378_4		PF00404;PF07589;PF07596
k141_100910	deepbgc	0.1.0	deepbgc	k141_100910_886-1276.1	886	1276	390	1	2	0	0.57127	antibacterial	0.88	0.12	0.15	0.37	Polyketide	0.01	0.12	0.07	0.52	0.16	0.01	0.19	k141_100910_k141_100910_2		PF05368;PF13460
k141_800684	deepbgc	0.1.0	deepbgc	k141_800684_0-1164.1	0	1164	1164	1	1	0	0.66041	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_800684_k141_800684_1		PF02156
k141_335214	deepbgc	0.1.0	deepbgc	k141_335214_291-537.1	291	537	246	1	1	0	0.54636	antibacterial	0.88	0.06	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_335214_k141_335214_1		PF01498
k141_100953	deepbgc	0.1.0	deepbgc	k141_100953_69-579.1	69	579	510	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_100953_k141_100953_1		PF00665
k141_490847	deepbgc	0.1.0	deepbgc	k141_490847_702-1749.1	702	1749	1047	2	4	1	0.56079	antibacterial	0.69	0.06	0.29	0.20		0.03	0.02	0.33	0.20	0.19	0.05	0.23	k141_490847_k141_490847_3;k141_490847_k141_490847_4	PF00583	PF09996;PF13302;PF13420;PF00583
k141_412304	deepbgc	0.1.0	deepbgc	k141_412304_2-1850.1	2	1850	1848	1	1	0	0.64140	antibacterial	0.61	0.04	0.19	0.18		0.00	0.10	0.07	0.32	0.24	0.03	0.29	k141_412304_k141_412304_1		PF00069
k141_335238	deepbgc	0.1.0	deepbgc	k141_335238_247-1222.1	247	1222	975	1	2	0	0.50630	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_335238_k141_335238_2		PF13360;PF01011
k141_100990	deepbgc	0.1.0	deepbgc	k141_100990_154-4796.1	154	4796	4642	8	4	0	0.61300	antibacterial	0.56	0.05	0.11	0.21		0.00	0.07	0.05	0.28	0.16	0.03	0.44	k141_100990_k141_100990_2;k141_100990_k141_100990_3;k141_100990_k141_100990_4;k141_100990_k141_100990_5;k141_100990_k141_100990_6;k141_100990_k141_100990_7;k141_100990_k141_100990_8;k141_100990_k141_100990_9		PF00027;PF04264;PF04139;PF11127
k141_879840	deepbgc	0.1.0	deepbgc	k141_879840_455-1043.1	455	1043	588	1	1	0	0.57097	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_879840_k141_879840_2		PF00421
k141_646239	deepbgc	0.1.0	deepbgc	k141_646239_168-810.1	168	810	642	1	1	0	0.55509	antibacterial	0.87	0.07	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_646239_k141_646239_1		PF02570
