sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_352727	deepbgc	0.1.0	deepbgc	k141_352727_2-1196.1	2	1196	1194	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352727_k141_352727_1		PF07727
k141_778339	deepbgc	0.1.0	deepbgc	k141_778339_1-859.1	1	859	858	1	1	0	0.58618	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778339_k141_778339_1		PF03016
k141_458057	deepbgc	0.1.0	deepbgc	k141_458057_284-944.1	284	944	660	1	1	0	0.56368	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_458057_k141_458057_2		PF13676
k141_32905	deepbgc	0.1.0	deepbgc	k141_32905_448-1297.1	448	1297	849	1	1	0	0.58618	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_32905_k141_32905_2		PF03016
k141_991183	deepbgc	0.1.0	deepbgc	k141_991183_0-1005.1	0	1005	1005	1	1	0	0.50600	antibacterial	0.87	0.07	0.15	0.23		0.00	0.08	0.09	0.33	0.21	0.04	0.32	k141_991183_k141_991183_1		PF00293
k141_565398	deepbgc	0.1.0	deepbgc	k141_565398_332-1709.1	332	1709	1377	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_565398_k141_565398_2		PF13917
k141_352779	deepbgc	0.1.0	deepbgc	k141_352779_446-791.1	446	791	345	1	1	0	0.52866	antibacterial	0.86	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352779_k141_352779_1		PF04419
k141_778404	deepbgc	0.1.0	deepbgc	k141_778404_1-1075.1	1	1075	1074	1	1	0	0.79474	antibacterial	0.86	0.07	0.17	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778404_k141_778404_1		PF05050
k141_1098176	deepbgc	0.1.0	deepbgc	k141_1098176_1-1102.1	1	1102	1101	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1098176_k141_1098176_1		PF07727
k141_991215	deepbgc	0.1.0	deepbgc	k141_991215_0-1860.1	0	1860	1860	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991215_k141_991215_1		PF07727
k141_1204368	deepbgc	0.1.0	deepbgc	k141_1204368_180-9036.1	180	9036	8856	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1204368_k141_1204368_2		PF05380
k141_352797	deepbgc	0.1.0	deepbgc	k141_352797_2-1763.1	2	1763	1761	1	1	0	0.58556	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352797_k141_352797_1		PF13358
k141_565409	deepbgc	0.1.0	deepbgc	k141_565409_1-5739.1	1	5739	5738	7	17	5	0.61692	antibacterial	0.71	0.09	0.16	0.20	Polyketide	0.01	0.07	0.16	0.53	0.00	0.23	0.04	k141_565409_k141_565409_1;k141_565409_k141_565409_2;k141_565409_k141_565409_3;k141_565409_k141_565409_4;k141_565409_k141_565409_5;k141_565409_k141_565409_6;k141_565409_k141_565409_7	PF01636;PF00483;PF00106;PF08659;PF01370	PF00425;PF04715;PF02643;PF00834;PF00483;PF12804;PF01128;PF01633;PF01636;PF13561;PF00106;PF08659;PF13561;PF00106;PF08659;PF01370;PF16363
k141_991223	deepbgc	0.1.0	deepbgc	k141_991223_103-1348.1	103	1348	1245	1	2	1	0.69505	antibacterial	0.69	0.02	0.26	0.23		0.00	0.22	0.11	0.46	0.15	0.01	0.14	k141_991223_k141_991223_1	PF00109	PF14765;PF00109
k141_352800	deepbgc	0.1.0	deepbgc	k141_352800_289-2118.1	289	2118	1829	2	3	0	0.57661	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352800_k141_352800_1;k141_352800_k141_352800_2		PF00211;PF07701;PF00211
k141_991226	deepbgc	0.1.0	deepbgc	k141_991226_269-722.1	269	722	453	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991226_k141_991226_2		PF00865
k141_245631	deepbgc	0.1.0	deepbgc	k141_245631_2-2927.1	2	2927	2925	3	5	0	0.59413	antibacterial	0.80	0.06	0.11	0.29		0.02	0.09	0.11	0.23	0.30	0.03	0.27	k141_245631_k141_245631_1;k141_245631_k141_245631_2;k141_245631_k141_245631_3		PF00873;PF16576;PF13437;PF13533;PF02321
k141_1098196	deepbgc	0.1.0	deepbgc	k141_1098196_1-1090.1	1	1090	1089	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1098196_k141_1098196_1		PF00665
k141_565416	deepbgc	0.1.0	deepbgc	k141_565416_3444-3960.1	3444	3960	516	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_565416_k141_565416_2		PF03325
k141_778448	deepbgc	0.1.0	deepbgc	k141_778448_0-522.1	0	522	522	1	1	0	0.69562	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778448_k141_778448_1		PF03567
k141_565443	deepbgc	0.1.0	deepbgc	k141_565443_0-1047.1	0	1047	1047	1	2	0	0.53064	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.22	0.03	0.31	k141_565443_k141_565443_1		PF03441;PF00875
k141_139123	deepbgc	0.1.0	deepbgc	k141_139123_2-359.1	2	359	357	1	1	0	0.58840	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_139123_k141_139123_1		PF04278
k141_352850	deepbgc	0.1.0	deepbgc	k141_352850_0-456.1	0	456	456	1	1	0	0.51236	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352850_k141_352850_1		PF07811
k141_778503	deepbgc	0.1.0	deepbgc	k141_778503_1-1606.1	1	1606	1605	1	1	0	0.53690	antibacterial	0.86	0.06	0.17	0.26		0.00	0.08	0.09	0.33	0.20	0.03	0.32	k141_778503_k141_778503_1		PF07977
k141_458222	deepbgc	0.1.0	deepbgc	k141_458222_544-1117.1	544	1117	573	1	1	0	0.53955	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_458222_k141_458222_1		PF00504
k141_991293	deepbgc	0.1.0	deepbgc	k141_991293_0-776.1	0	776	776	2	2	0	0.63982	antibacterial	0.83	0.07	0.17	0.23		0.00	0.09	0.10	0.34	0.19	0.04	0.31	k141_991293_k141_991293_1;k141_991293_k141_991293_2		PF02492;PF01638
k141_884834	deepbgc	0.1.0	deepbgc	k141_884834_2904-9602.1	2904	9602	6698	5	6	1	0.79898	antibacterial	0.57	0.04	0.43	0.12		0.08	0.20	0.04	0.07	0.19	0.00	0.42	k141_884834_k141_884834_2;k141_884834_k141_884834_3;k141_884834_k141_884834_4;k141_884834_k141_884834_5;k141_884834_k141_884834_6	PF00106	PF01569;PF03055;PF00475;PF01062;PF13561;PF00106
k141_991303	deepbgc	0.1.0	deepbgc	k141_991303_1-1924.1	1	1924	1923	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991303_k141_991303_1		PF08799
k141_352899	deepbgc	0.1.0	deepbgc	k141_352899_1-1027.1	1	1027	1026	1	1	0	0.57804	antibacterial	0.86	0.08	0.16	0.29		0.00	0.09	0.06	0.35	0.20	0.03	0.32	k141_352899_k141_352899_1		PF01154
k141_33092	deepbgc	0.1.0	deepbgc	k141_33092_2-1418.1	2	1418	1416	1	1	0	0.57912	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_33092_k141_33092_1		PF00059
k141_565505	deepbgc	0.1.0	deepbgc	k141_565505_1-2559.1	1	2559	2558	2	4	1	0.62538	antibacterial	0.86	0.05	0.27	0.22	Saccharide	0.00	0.03	0.05	0.07	0.05	0.72	0.09	k141_565505_k141_565505_1;k141_565505_k141_565505_2	PF00535	PF14121;PF00535;PF13641;PF10111
k141_245711	deepbgc	0.1.0	deepbgc	k141_245711_1-985.1	1	985	984	2	2	0	0.53316	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_245711_k141_245711_1;k141_245711_k141_245711_2		PF10677;PF00484
k141_884855	deepbgc	0.1.0	deepbgc	k141_884855_1-799.1	1	799	798	1	2	0	0.55649	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.03	0.00	0.01	0.90	0.01	0.01	0.04	k141_884855_k141_884855_1		PF07690;PF06813
k141_245715	deepbgc	0.1.0	deepbgc	k141_245715_2-2034.1	2	2034	2032	3	2	0	0.64465	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.07	0.28	0.18	0.02	0.40	k141_245715_k141_245715_1;k141_245715_k141_245715_2;k141_245715_k141_245715_3		PF04360;PF02037
k141_1098318	deepbgc	0.1.0	deepbgc	k141_1098318_2-236.1	2	236	234	1	2	0	0.57827	antibacterial-antifungal	0.78	0.02	0.20	0.63	Polyketide	0.00	0.01	0.02	0.94	0.03	0.00	0.01	k141_1098318_k141_1098318_1		PF07690;PF00083
k141_671602	deepbgc	0.1.0	deepbgc	k141_671602_0-1647.1	0	1647	1647	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_671602_k141_671602_1		PF07727
k141_565548	deepbgc	0.1.0	deepbgc	k141_565548_87-942.1	87	942	855	1	1	0	0.51021	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.12	0.31	0.21	0.03	0.30	k141_565548_k141_565548_1		PF00528
k141_458293	deepbgc	0.1.0	deepbgc	k141_458293_2-1100.1	2	1100	1098	2	2	0	0.52987	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.02	0.31	k141_458293_k141_458293_1;k141_458293_k141_458293_2		PF02738;PF02738
k141_33152	deepbgc	0.1.0	deepbgc	k141_33152_197-1109.1	197	1109	912	1	3	0	0.56027		0.42	0.03	0.28	0.16		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_33152_k141_33152_1		PF00069;PF07714;PF14531
k141_139240	deepbgc	0.1.0	deepbgc	k141_139240_1-1468.1	1	1468	1467	1	1	0	0.51266	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.09	0.29	0.25	0.03	0.31	k141_139240_k141_139240_1		PF00593
k141_884912	deepbgc	0.1.0	deepbgc	k141_884912_1165-1429.1	1165	1429	264	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_884912_k141_884912_2		PF07727
k141_778589	deepbgc	0.1.0	deepbgc	k141_778589_0-816.1	0	816	816	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23		0.00	0.03	0.29	0.12	0.39	0.01	0.18	k141_778589_k141_778589_1	PF04055	PF04055
k141_352985	deepbgc	0.1.0	deepbgc	k141_352985_536-1058.1	536	1058	522	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_352985_k141_352985_2		PF10159
k141_1204567	deepbgc	0.1.0	deepbgc	k141_1204567_1-316.1	1	316	315	1	1	0	0.58968	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1204567_k141_1204567_1		PF15805
k141_1204567	deepbgc	0.1.0	deepbgc	k141_1204567_736-1132.1	736	1132	396	1	1	0	0.63126	antibacterial	0.85	0.06	0.18	0.28		0.00	0.10	0.07	0.33	0.21	0.03	0.31	k141_1204567_k141_1204567_3		PF05118
k141_458330	deepbgc	0.1.0	deepbgc	k141_458330_1-1348.1	1	1348	1347	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_458330_k141_458330_1		PF03159
k141_778607	deepbgc	0.1.0	deepbgc	k141_778607_0-795.1	0	795	795	1	2	1	0.62388	antibacterial	0.73	0.14	0.24	0.27		0.00	0.16	0.06	0.48	0.10	0.14	0.17	k141_778607_k141_778607_1	PF01370	PF01370;PF16363
k141_1098396	deepbgc	0.1.0	deepbgc	k141_1098396_197-1851.1	197	1851	1654	2	2	0	0.61338	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1098396_k141_1098396_1;k141_1098396_k141_1098396_2		PF07589;PF16347
k141_565589	deepbgc	0.1.0	deepbgc	k141_565589_2-1064.1	2	1064	1062	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_565589_k141_565589_1		PF00387
k141_353012	deepbgc	0.1.0	deepbgc	k141_353012_2-4188.1	2	4188	4186	7	14	1	0.75507	antibacterial	0.74	0.07	0.17	0.30	Saccharide	0.00	0.15	0.04	0.09	0.02	0.70	0.03	k141_353012_k141_353012_1;k141_353012_k141_353012_2;k141_353012_k141_353012_3;k141_353012_k141_353012_4;k141_353012_k141_353012_5;k141_353012_k141_353012_6;k141_353012_k141_353012_7	PF00535	PF03733;PF02544;PF01222;PF06966;PF04191;PF04140;PF11189;PF12697;PF00080;PF13632;PF13641;PF13506;PF00535;PF13704
k141_353020	deepbgc	0.1.0	deepbgc	k141_353020_1-1619.1	1	1619	1618	2	6	1	0.61691	antibacterial	0.76	0.06	0.13	0.25	Saccharide	0.00	0.01	0.04	0.06	0.07	0.77	0.06	k141_353020_k141_353020_1;k141_353020_k141_353020_2	PF00534	PF06258;PF13439;PF13579;PF13477;PF00534;PF13692
k141_353022	deepbgc	0.1.0	deepbgc	k141_353022_1-1604.1	1	1604	1603	2	6	1	0.61691	antibacterial	0.76	0.06	0.13	0.25	Saccharide	0.00	0.01	0.04	0.06	0.07	0.77	0.06	k141_353022_k141_353022_1;k141_353022_k141_353022_2	PF00534	PF06258;PF13439;PF13579;PF13477;PF00534;PF13692
k141_1204611	deepbgc	0.1.0	deepbgc	k141_1204611_60-531.1	60	531	471	1	1	0	0.61620	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1204611_k141_1204611_1		PF01036
k141_991431	deepbgc	0.1.0	deepbgc	k141_991431_2-4721.1	2	4721	4719	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_991431_k141_991431_1		PF13966
k141_353035	deepbgc	0.1.0	deepbgc	k141_353035_158-1148.1	158	1148	990	1	1	0	0.79474	antibacterial	0.86	0.07	0.17	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353035_k141_353035_1		PF05050
k141_33253	deepbgc	0.1.0	deepbgc	k141_33253_0-1004.1	0	1004	1004	2	2	0	0.76623	antibacterial	0.90	0.01	0.04	0.09	Terpene	0.08	0.05	0.03	0.10	0.08	0.01	0.68	k141_33253_k141_33253_1;k141_33253_k141_33253_2		PF01040;PF04240
k141_778676	deepbgc	0.1.0	deepbgc	k141_778676_0-1104.1	0	1104	1104	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778676_k141_778676_1		PF01825
k141_458403	deepbgc	0.1.0	deepbgc	k141_458403_916-1732.1	916	1732	816	1	2	0	0.57398		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_458403_k141_458403_2		PF00069;PF07714
k141_1098451	deepbgc	0.1.0	deepbgc	k141_1098451_2-776.1	2	776	774	1	1	0	0.54382	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1098451_k141_1098451_1		PF08238
k141_565634	deepbgc	0.1.0	deepbgc	k141_565634_900-1428.1	900	1428	528	1	1	0	0.57669	antibacterial	0.76	0.06	0.17	0.24		0.00	0.08	0.23	0.20	0.20	0.00	0.31	k141_565634_k141_565634_2		PF13191
k141_1204637	deepbgc	0.1.0	deepbgc	k141_1204637_115-439.1	115	439	324	1	1	1	0.58442	antibacterial	0.86	0.06	0.18	0.25		0.00	0.09	0.12	0.33	0.20	0.03	0.29	k141_1204637_k141_1204637_1	PF00903	PF00903
k141_1098463	deepbgc	0.1.0	deepbgc	k141_1098463_252-1116.1	252	1116	864	1	2	1	0.68177	antibacterial	0.67	0.10	0.08	0.36	Polyketide	0.00	0.12	0.11	0.68	0.03	0.01	0.06	k141_1098463_k141_1098463_1	PF00975	PF00975;PF12697
k141_1204638	deepbgc	0.1.0	deepbgc	k141_1204638_2-1430.1	2	1430	1428	2	2	1	0.88587	antibacterial	0.75	0.02	0.22	0.01	Terpene	0.10	0.02	0.05	0.40	0.02	0.00	0.68	k141_1204638_k141_1204638_1;k141_1204638_k141_1204638_2	PF00067	PF13561;PF00067
k141_139352	deepbgc	0.1.0	deepbgc	k141_139352_1-1282.1	1	1282	1281	1	1	0	0.55447	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.14	0.30	0.23	0.02	0.28	k141_139352_k141_139352_1		PF13599
k141_565655	deepbgc	0.1.0	deepbgc	k141_565655_0-1266.1	0	1266	1266	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_565655_k141_565655_1		PF13385
k141_245889	deepbgc	0.1.0	deepbgc	k141_245889_1526-2408.1	1526	2408	882	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_245889_k141_245889_3		PF01388
k141_33304	deepbgc	0.1.0	deepbgc	k141_33304_0-1812.1	0	1812	1812	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_33304_k141_33304_1		PF00665
k141_885054	deepbgc	0.1.0	deepbgc	k141_885054_1875-5670.1	1875	5670	3795	3	2	0	0.62647	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.09	0.32	0.20	0.03	0.32	k141_885054_k141_885054_2;k141_885054_k141_885054_3;k141_885054_k141_885054_4		PF00153;PF03031
k141_245901	deepbgc	0.1.0	deepbgc	k141_245901_133-784.1	133	784	651	1	7	2	0.77252	antibacterial	0.52	0.25	0.16	0.03	Terpene	0.01	0.02	0.19	0.06	0.22	0.00	0.50	k141_245901_k141_245901_2	PF08242;PF08241	PF13679;PF13489;PF05175;PF13847;PF08242;PF08241;PF13649
k141_353096	deepbgc	0.1.0	deepbgc	k141_353096_0-144.1	0	144	144	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353096_k141_353096_1		PF14811
k141_1204688	deepbgc	0.1.0	deepbgc	k141_1204688_2-1994.1	2	1994	1992	1	1	0	0.51820	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1204688_k141_1204688_1		PF07727
k141_565695	deepbgc	0.1.0	deepbgc	k141_565695_105-1418.1	105	1418	1313	3	2	0	0.58308	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_565695_k141_565695_1;k141_565695_k141_565695_2;k141_565695_k141_565695_3		PF08449;PF08449
k141_353122	deepbgc	0.1.0	deepbgc	k141_353122_0-906.1	0	906	906	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353122_k141_353122_1		PF07727
k141_245943	deepbgc	0.1.0	deepbgc	k141_245943_25-1138.1	25	1138	1113	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_245943_k141_245943_1		PF00665
k141_671827	deepbgc	0.1.0	deepbgc	k141_671827_2-1064.1	2	1064	1062	1	3	1	0.85358	antibacterial	0.71	0.01	0.25	0.02	NRP	0.00	0.52	0.21	0.30	0.00	0.00	0.00	k141_671827_k141_671827_1	PF00501	PF00501;PF13193;PF00550
k141_1204712	deepbgc	0.1.0	deepbgc	k141_1204712_427-700.1	427	700	273	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1204712_k141_1204712_3		PF01388
k141_778791	deepbgc	0.1.0	deepbgc	k141_778791_1-1072.1	1	1072	1071	1	2	0	0.62397	antibacterial	0.76	0.04	0.15	0.43	Polyketide	0.01	0.00	0.04	0.90	0.00	0.01	0.05	k141_778791_k141_778791_1		PF05977;PF07690
k141_1204724	deepbgc	0.1.0	deepbgc	k141_1204724_0-615.1	0	615	615	1	1	0	0.59281	antibacterial	0.87	0.06	0.17	0.26	Polyketide	0.00	0.03	0.04	0.72	0.12	0.00	0.12	k141_1204724_k141_1204724_1		PF13622
k141_778802	deepbgc	0.1.0	deepbgc	k141_778802_1-1066.1	1	1066	1065	1	1	0	0.68746	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778802_k141_778802_1		PF00777
k141_671846	deepbgc	0.1.0	deepbgc	k141_671846_0-480.1	0	480	480	1	1	0	0.52675	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_671846_k141_671846_1		PF01729
k141_671846	deepbgc	0.1.0	deepbgc	k141_671846_1495-1864.1	1495	1864	369	1	1	0	0.55845	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_671846_k141_671846_3		PF16036
k141_139457	deepbgc	0.1.0	deepbgc	k141_139457_2652-8166.1	2652	8166	5514	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_139457_k141_139457_2		PF05380
k141_245980	deepbgc	0.1.0	deepbgc	k141_245980_1-5560.1	1	5560	5559	4	12	7	0.88938	antibacterial	0.56	0.11	0.23	0.14	Polyketide	0.00	0.28	0.09	0.66	0.01	0.17	0.06	k141_245980_k141_245980_1;k141_245980_k141_245980_2;k141_245980_k141_245980_3;k141_245980_k141_245980_4	PF00483;PF00109;PF01370;PF02801;PF04101;PF07993;PF00108	PF16197;PF02801;PF00109;PF00108;PF04101;PF06925;PF16363;PF01370;PF01073;PF07993;PF00483;PF12804
k141_778814	deepbgc	0.1.0	deepbgc	k141_778814_0-1407.1	0	1407	1407	1	1	0	0.57393	antibacterial	0.67	0.04	0.34	0.16		0.02	0.15	0.06	0.18	0.22	0.02	0.40	k141_778814_k141_778814_1		PF13561
k141_353179	deepbgc	0.1.0	deepbgc	k141_353179_0-390.1	0	390	390	1	1	0	0.54195	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353179_k141_353179_1		PF00334
k141_139473	deepbgc	0.1.0	deepbgc	k141_139473_1-343.1	1	343	342	1	2	0	0.50705	antibacterial	0.84	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_139473_k141_139473_1		PF13570;PF01436
k141_778820	deepbgc	0.1.0	deepbgc	k141_778820_2-1029.1	2	1029	1027	2	2	1	0.76563	antibacterial	0.71	0.09	0.24	0.25		0.01	0.08	0.10	0.38	0.16	0.04	0.30	k141_778820_k141_778820_1;k141_778820_k141_778820_2	PF01266	PF01266;PF14535
k141_458548	deepbgc	0.1.0	deepbgc	k141_458548_0-1024.1	0	1024	1024	2	4	0	0.57095	antibacterial	0.87	0.01	0.03	0.08		0.00	0.01	0.18	0.03	0.41	0.02	0.37	k141_458548_k141_458548_1;k141_458548_k141_458548_2		PF13378;PF07883;PF05899;PF02311
k141_778821	deepbgc	0.1.0	deepbgc	k141_778821_0-1134.1	0	1134	1134	1	2	1	0.60068	antibacterial	0.78	0.03	0.21	0.14		0.00	0.22	0.24	0.32	0.10	0.01	0.11	k141_778821_k141_778821_1	PF00501	PF00501;PF16177
k141_885178	deepbgc	0.1.0	deepbgc	k141_885178_326-737.1	326	737	411	1	1	0	0.55136	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.14	0.32	0.18	0.03	0.29	k141_885178_k141_885178_1		PF01425
k141_245994	deepbgc	0.1.0	deepbgc	k141_245994_1-2871.1	1	2871	2870	3	3	1	0.66250	antibacterial	0.83	0.06	0.17	0.29		0.00	0.10	0.09	0.32	0.20	0.03	0.31	k141_245994_k141_245994_1;k141_245994_k141_245994_2;k141_245994_k141_245994_3	PF00171	PF00171;PF00596;PF00206
k141_353204	deepbgc	0.1.0	deepbgc	k141_353204_1-1207.1	1	1207	1206	2	3	0	0.70857	antibacterial	0.80	0.08	0.15	0.23		0.00	0.11	0.20	0.29	0.13	0.04	0.29	k141_353204_k141_353204_1;k141_353204_k141_353204_2		PF03209;PF13347;PF13347
k141_991601	deepbgc	0.1.0	deepbgc	k141_991601_2-1805.1	2	1805	1803	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991601_k141_991601_1		PF00642
k141_1204774	deepbgc	0.1.0	deepbgc	k141_1204774_381-870.1	381	870	489	1	1	0	0.61863	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_1204774_k141_1204774_1		PF07690
k141_33450	deepbgc	0.1.0	deepbgc	k141_33450_6-1906.1	6	1906	1900	3	9	2	0.65607		0.44	0.17	0.33	0.18		0.06	0.02	0.10	0.48	0.11	0.06	0.25	k141_33450_k141_33450_1;k141_33450_k141_33450_2;k141_33450_k141_33450_3	PF01266;PF04820	PF04267;PF01266;PF06100;PF12831;PF13450;PF04820;PF01946;PF00890;PF02615
k141_353226	deepbgc	0.1.0	deepbgc	k141_353226_863-1475.1	863	1475	612	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353226_k141_353226_2		PF07727
k141_353248	deepbgc	0.1.0	deepbgc	k141_353248_2-731.1	2	731	729	1	1	0	0.54125	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_353248_k141_353248_1		PF05996
k141_671925	deepbgc	0.1.0	deepbgc	k141_671925_641-950.1	641	950	309	1	1	0	0.73274	antibacterial	0.74	0.04	0.12	0.23		0.00	0.09	0.17	0.30	0.21	0.02	0.25	k141_671925_k141_671925_1		PF13621
k141_139526	deepbgc	0.1.0	deepbgc	k141_139526_2-1892.1	2	1892	1890	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_139526_k141_139526_1		PF00665
