sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_152259	deepbgc	0.1.0	deepbgc	k141_152259_1-616.1	1	616	615	1	2	2	0.53271	inhibitor	0.30	0.01	0.69	0.07	NRP	0.00	0.70	0.02	0.22	0.04	0.01	0.05	k141_152259_k141_152259_1	PF08240;PF00107	PF00107;PF08240
k141_115814	deepbgc	0.1.0	deepbgc	k141_115814_1952-4211.1	1952	4211	2259	3	3	0	0.59690	antibacterial	0.76	0.08	0.17	0.23		0.00	0.09	0.27	0.25	0.13	0.03	0.28	k141_115814_k141_115814_3;k141_115814_k141_115814_4;k141_115814_k141_115814_5		PF06993;PF03328;PF13347
k141_373538	deepbgc	0.1.0	deepbgc	k141_373538_2-686.1	2	686	684	1	1	0	0.61926	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_373538_k141_373538_1		PF12228
k141_263363	deepbgc	0.1.0	deepbgc	k141_263363_2-1040.1	2	1040	1038	2	2	1	0.58583	antibacterial	0.83	0.05	0.16	0.29		0.05	0.08	0.07	0.30	0.21	0.03	0.31	k141_263363_k141_263363_1;k141_263363_k141_263363_2	PF00248	PF11015;PF00248
k141_78594	deepbgc	0.1.0	deepbgc	k141_78594_3093-3942.1	3093	3942	849	1	1	0	0.58342	antibacterial	0.85	0.08	0.17	0.27		0.00	0.11	0.07	0.34	0.20	0.03	0.31	k141_78594_k141_78594_5		PF00296
k141_41956	deepbgc	0.1.0	deepbgc	k141_41956_1-1231.1	1	1231	1230	2	3	0	0.54542	antibacterial	0.66	0.12	0.15	0.21		0.02	0.07	0.48	0.20	0.10	0.03	0.14	k141_41956_k141_41956_1;k141_41956_k141_41956_2		PF00310;PF07992;PF13738
k141_4892	deepbgc	0.1.0	deepbgc	k141_4892_284-1223.1	284	1223	939	1	1	0	0.56924	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_4892_k141_4892_2		PF03401
k141_411008	deepbgc	0.1.0	deepbgc	k141_411008_1-2128.1	1	2128	2127	1	6	2	0.62356	antibacterial	0.73	0.05	0.18	0.22	Saccharide	0.00	0.05	0.01	0.07	0.06	0.78	0.04	k141_411008_k141_411008_1	PF00535;PF00534	PF13692;PF00534;PF13641;PF13632;PF13712;PF00535
k141_411011	deepbgc	0.1.0	deepbgc	k141_411011_28-1027.1	28	1027	999	1	3	0	0.55042	antibacterial	0.81	0.06	0.14	0.26	Saccharide	0.00	0.04	0.06	0.11	0.09	0.59	0.14	k141_411011_k141_411011_1		PF13692;PF13439;PF13579
k141_337632	deepbgc	0.1.0	deepbgc	k141_337632_216-3429.1	216	3429	3213	3	2	1	0.77987	antibacterial	0.82	0.06	0.19	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_337632_k141_337632_2;k141_337632_k141_337632_3;k141_337632_k141_337632_4	PF01757	PF13469;PF01757
k141_263379	deepbgc	0.1.0	deepbgc	k141_263379_2-1070.1	2	1070	1068	2	12	3	0.65119		0.37	0.39	0.20	0.07		0.01	0.02	0.41	0.17	0.20	0.01	0.18	k141_263379_k141_263379_1;k141_263379_k141_263379_2	PF08242;PF08241;PF00891	PF01554;PF13489;PF01209;PF13847;PF08241;PF06325;PF08242;PF13649;PF05175;PF01135;PF00891;PF00398
k141_300546	deepbgc	0.1.0	deepbgc	k141_300546_26-1038.1	26	1038	1012	2	5	1	0.68332	antibacterial	0.58	0.29	0.18	0.10		0.00	0.01	0.40	0.10	0.24	0.00	0.26	k141_300546_k141_300546_1;k141_300546_k141_300546_2	PF08241	PF01209;PF13489;PF08241;PF13649;PF00563
k141_373565	deepbgc	0.1.0	deepbgc	k141_373565_2-1034.1	2	1034	1032	1	2	0	0.67930	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.06	0.38	0.17	0.03	0.32	k141_373565_k141_373565_1		PF13517;PF01839
k141_78612	deepbgc	0.1.0	deepbgc	k141_78612_2-2229.1	2	2229	2227	2	3	1	0.88490	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0.00	0.23	0.23	0.54	0.00	0.00	0.00	k141_78612_k141_78612_1;k141_78612_k141_78612_2	PF00501	PF00501;PF13193;PF00501
k141_189589	deepbgc	0.1.0	deepbgc	k141_189589_957-1677.1	957	1677	720	1	1	0	0.57629	antibacterial	0.74	0.05	0.26	0.21		0.02	0.45	0.09	0.44	0.11	0.02	0.16	k141_189589_k141_189589_2		PF00266
k141_4921	deepbgc	0.1.0	deepbgc	k141_4921_1-244.1	1	244	243	1	2	1	0.56616	antibacterial	0.58	0.03	0.42	0.11		0.08	0.20	0.03	0.07	0.19	0.00	0.43	k141_4921_k141_4921_1	PF00106	PF13561;PF00106
k141_411031	deepbgc	0.1.0	deepbgc	k141_411031_0-2139.1	0	2139	2139	4	4	1	0.81958	antibacterial	0.73	0.08	0.25	0.22		0.02	0.42	0.15	0.40	0.09	0.02	0.15	k141_411031_k141_411031_1;k141_411031_k141_411031_2;k141_411031_k141_411031_3;k141_411031_k141_411031_4	PF00903	PF00266;PF00903;PF00296;PF03060
k141_300567	deepbgc	0.1.0	deepbgc	k141_300567_1088-1808.1	1088	1808	720	1	2	2	0.55648	antibacterial	0.91	0.05	0.12	0.23		0.01	0.09	0.07	0.35	0.22	0.03	0.30	k141_300567_k141_300567_2	PF00441;PF08028	PF08028;PF00441
k141_226649	deepbgc	0.1.0	deepbgc	k141_226649_0-1110.1	0	1110	1110	2	2	0	0.55932	antibacterial	0.84	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.04	0.31	k141_226649_k141_226649_1;k141_226649_k141_226649_2		PF17189;PF01451
k141_411032	deepbgc	0.1.0	deepbgc	k141_411032_1662-2499.1	1662	2499	837	1	1	0	0.58703	antibacterial	0.84	0.09	0.17	0.26		0.00	0.09	0.08	0.32	0.22	0.03	0.31	k141_411032_k141_411032_4		PF00756
k141_226653	deepbgc	0.1.0	deepbgc	k141_226653_1-967.1	1	967	966	1	1	0	0.54079	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_226653_k141_226653_1		PF02952
k141_152313	deepbgc	0.1.0	deepbgc	k141_152313_981-1584.1	981	1584	603	1	1	1	0.60435	antibacterial	0.86	0.06	0.17	0.25		0.00	0.07	0.36	0.21	0.14	0.03	0.25	k141_152313_k141_152313_3	PF01553	PF01553
k141_115876	deepbgc	0.1.0	deepbgc	k141_115876_0-1058.1	0	1058	1058	2	5	1	0.72598	antibacterial	0.72	0.09	0.11	0.31	Polyketide	0.01	0.27	0.08	0.58	0.08	0.01	0.09	k141_115876_k141_115876_1;k141_115876_k141_115876_2	PF00108	PF00108;PF10340;PF07859;PF12697;PF12146
k141_226659	deepbgc	0.1.0	deepbgc	k141_226659_138-1547.1	138	1547	1409	2	4	2	0.65024	antibacterial	0.81	0.01	0.18	0.07		0.01	0.01	0.02	0.06	0.41	0.00	0.49	k141_226659_k141_226659_2;k141_226659_k141_226659_3	PF00106;PF08659	PF00106;PF08659;PF13561;PF04962
k141_152317	deepbgc	0.1.0	deepbgc	k141_152317_0-1044.1	0	1044	1044	1	1	0	0.66879	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_152317_k141_152317_1		PF03160
k141_373592	deepbgc	0.1.0	deepbgc	k141_373592_1412-4013.1	1412	4013	2601	2	9	0	0.64743	antibacterial	0.82	0.07	0.07	0.27		0.00	0.09	0.09	0.30	0.37	0.01	0.17	k141_373592_k141_373592_1;k141_373592_k141_373592_2		PF00072;PF08281;PF04545;PF00196;PF01371;PF13384;PF14493;PF13936;PF02518
k141_4937	deepbgc	0.1.0	deepbgc	k141_4937_654-1374.1	654	1374	720	1	1	0	0.55340	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4937_k141_4937_2		PF00801
k141_189601	deepbgc	0.1.0	deepbgc	k141_189601_2381-4110.1	2381	4110	1729	2	8	2	0.88553		0.41	0.32	0.16	0.08		0.02	0.00	0.31	0.04	0.19	0.00	0.44	k141_189601_k141_189601_3;k141_189601_k141_189601_4	PF08242;PF08241	PF02720;PF03848;PF13649;PF08241;PF02353;PF13489;PF13847;PF08242
k141_189609	deepbgc	0.1.0	deepbgc	k141_189609_551-1469.1	551	1469	918	1	1	0	0.51014	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_189609_k141_189609_2		PF01218
k141_42021	deepbgc	0.1.0	deepbgc	k141_42021_172-1282.1	172	1282	1110	1	2	0	0.75633	antibacterial	0.76	0.07	0.25	0.22		0.00	0.07	0.15	0.35	0.17	0.03	0.27	k141_42021_k141_42021_1		PF05199;PF00732
k141_226677	deepbgc	0.1.0	deepbgc	k141_226677_647-1277.1	647	1277	630	1	1	0	0.56368	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_226677_k141_226677_1		PF13676
k141_373611	deepbgc	0.1.0	deepbgc	k141_373611_46-643.1	46	643	597	1	3	0	0.58338	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.08	0.33	0.20	0.03	0.32	k141_373611_k141_373611_1		PF04191;PF04140;PF06966
k141_115898	deepbgc	0.1.0	deepbgc	k141_115898_1-2938.1	1	2938	2937	3	5	3	0.72661	antibacterial	0.57	0.06	0.42	0.22	Polyketide	0.05	0.11	0.12	0.51	0.03	0.02	0.16	k141_115898_k141_115898_1;k141_115898_k141_115898_2;k141_115898_k141_115898_3	PF01370;PF00202;PF00106	PF04134;PF00202;PF00106;PF01370;PF13561
k141_337682	deepbgc	0.1.0	deepbgc	k141_337682_180-1200.1	180	1200	1020	1	2	1	0.76040	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0.00	0.23	0.23	0.54	0.00	0.00	0.00	k141_337682_k141_337682_2	PF00501	PF13193;PF00501
k141_373621	deepbgc	0.1.0	deepbgc	k141_373621_2-149.1	2	149	147	1	1	0	0.55862	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_373621_k141_373621_1		PF09996
k141_42024	deepbgc	0.1.0	deepbgc	k141_42024_1-8286.1	1	8286	8285	9	12	2	0.97136	antibacterial	0.74	0.06	0.13	0.26	Saccharide	0.00	0.02	0.07	0.08	0.04	0.77	0.05	k141_42024_k141_42024_1;k141_42024_k141_42024_2;k141_42024_k141_42024_3;k141_42024_k141_42024_4;k141_42024_k141_42024_5;k141_42024_k141_42024_6;k141_42024_k141_42024_7;k141_42024_k141_42024_8;k141_42024_k141_42024_9	PF00534;PF02397	PF01522;PF00685;PF02397;PF00534;PF13692;PF00534;PF13692;PF13579;PF13439;PF03023;PF14667;PF13440
k141_189629	deepbgc	0.1.0	deepbgc	k141_189629_16-8158.1	16	8158	8142	10	9	0	0.75761	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_189629_k141_189629_1;k141_189629_k141_189629_2;k141_189629_k141_189629_3;k141_189629_k141_189629_4;k141_189629_k141_189629_5;k141_189629_k141_189629_6;k141_189629_k141_189629_7;k141_189629_k141_189629_8;k141_189629_k141_189629_9;k141_189629_k141_189629_10		PF07681;PF09836;PF05114;PF04945;PF10048;PF01625;PF06792;PF05099;PF03702
k141_373636	deepbgc	0.1.0	deepbgc	k141_373636_2-149.1	2	149	147	1	1	0	0.55862	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_373636_k141_373636_1		PF09996
k141_226693	deepbgc	0.1.0	deepbgc	k141_226693_0-8024.1	0	8024	8024	8	14	3	0.97069	antibacterial	0.71	0.06	0.26	0.24	Saccharide	0.00	0.02	0.23	0.03	0.04	0.66	0.03	k141_226693_k141_226693_1;k141_226693_k141_226693_2;k141_226693_k141_226693_3;k141_226693_k141_226693_4;k141_226693_k141_226693_5;k141_226693_k141_226693_6;k141_226693_k141_226693_7;k141_226693_k141_226693_8	PF00535;PF04932;PF01636	PF01925;PF03466;PF00126;PF07994;PF01658;PF00685;PF13469;PF01636;PF04932;PF10111;PF13641;PF00535;PF00685;PF13469
k141_411067	deepbgc	0.1.0	deepbgc	k141_411067_1097-10956.1	1097	10956	9859	8	15	6	0.65474	antibacterial	0.77	0.03	0.09	0.06		0.00	0.01	0.23	0.43	0.20	0.02	0.14	k141_411067_k141_411067_2;k141_411067_k141_411067_3;k141_411067_k141_411067_4;k141_411067_k141_411067_5;k141_411067_k141_411067_6;k141_411067_k141_411067_7;k141_411067_k141_411067_8;k141_411067_k141_411067_9	PF01266;PF00441;PF02737;PF06339;PF00725;PF00378	PF00072;PF02518;PF00512;PF00174;PF07804;PF00441;PF00378;PF16113;PF02737;PF01266;PF00725;PF06339;PF14499;PF02311;PF07883
k141_115934	deepbgc	0.1.0	deepbgc	k141_115934_2-1889.1	2	1889	1887	1	1	0	0.56887	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_115934_k141_115934_1		PF01345
k141_4996	deepbgc	0.1.0	deepbgc	k141_4996_222-1547.1	222	1547	1325	2	2	0	0.59777	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.11	0.30	0.21	0.03	0.29	k141_4996_k141_4996_1;k141_4996_k141_4996_2		PF00528;PF00144
k141_226712	deepbgc	0.1.0	deepbgc	k141_226712_1-1259.1	1	1259	1258	2	2	1	0.61275	antibacterial	0.76	0.06	0.14	0.28		0.00	0.07	0.25	0.24	0.21	0.03	0.25	k141_226712_k141_226712_1;k141_226712_k141_226712_2	PF01636	PF04367;PF01636
k141_4998	deepbgc	0.1.0	deepbgc	k141_4998_0-1325.1	0	1325	1325	2	9	2	0.92123		0.30	0.40	0.18	0.04		0.07	0.01	0.30	0.04	0.10	0.00	0.48	k141_4998_k141_4998_1;k141_4998_k141_4998_2	PF08242;PF08241	PF13243;PF13489;PF13847;PF03141;PF02353;PF01209;PF08241;PF08242;PF13649
k141_300620	deepbgc	0.1.0	deepbgc	k141_300620_136-1176.1	136	1176	1040	2	2	0	0.69257	antibacterial	0.85	0.08	0.16	0.26		0.00	0.07	0.13	0.30	0.27	0.03	0.26	k141_300620_k141_300620_2;k141_300620_k141_300620_3		PF02567;PF06968
k141_263495	deepbgc	0.1.0	deepbgc	k141_263495_329-2593.1	329	2593	2264	3	15	2	0.89132		0.46	0.34	0.22	0.09		0.04	0.05	0.29	0.17	0.27	0.01	0.17	k141_263495_k141_263495_2;k141_263495_k141_263495_3;k141_263495_k141_263495_4	PF08242;PF08241	PF01209;PF05401;PF05219;PF13679;PF01555;PF13489;PF00398;PF05175;PF13847;PF13649;PF08241;PF08242;PF00462;PF07690;PF00083
k141_78731	deepbgc	0.1.0	deepbgc	k141_78731_2-761.1	2	761	759	1	1	1	0.60692	antibacterial	0.82	0.12	0.17	0.25		0.11	0.05	0.09	0.30	0.17	0.03	0.30	k141_78731_k141_78731_1	PF00355	PF00355
k141_300626	deepbgc	0.1.0	deepbgc	k141_300626_2-1657.1	2	1657	1655	4	3	1	0.72030	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.05	0.28	0.20	0.03	0.42	k141_300626_k141_300626_1;k141_300626_k141_300626_2;k141_300626_k141_300626_3;k141_300626_k141_300626_4	PF00494	PF00494;PF09055;PF00717
k141_226721	deepbgc	0.1.0	deepbgc	k141_226721_0-1788.1	0	1788	1788	2	5	1	0.88222	antibacterial	0.84	0.05	0.29	0.21	Saccharide	0.00	0.03	0.06	0.06	0.05	0.72	0.08	k141_226721_k141_226721_1;k141_226721_k141_226721_2	PF00535	PF10111;PF13641;PF00535;PF00685;PF13469
k141_189671	deepbgc	0.1.0	deepbgc	k141_189671_1-1570.1	1	1570	1569	1	1	0	0.56887	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_189671_k141_189671_1		PF01345
k141_373673	deepbgc	0.1.0	deepbgc	k141_373673_1-1913.1	1	1913	1912	2	3	0	0.63160	antibacterial	0.74	0.03	0.20	0.45	Polyketide	0.00	0.02	0.06	0.86	0.01	0.03	0.06	k141_373673_k141_373673_1;k141_373673_k141_373673_2		PF00144;PF07690;PF06779
k141_411112	deepbgc	0.1.0	deepbgc	k141_411112_2-1125.1	2	1125	1123	2	4	1	0.70358	antibacterial	0.71	0.13	0.21	0.27		0.11	0.02	0.16	0.42	0.21	0.00	0.18	k141_411112_k141_411112_1;k141_411112_k141_411112_2	PF01494	PF01494;PF00070;PF13450;PF13489
k141_115977	deepbgc	0.1.0	deepbgc	k141_115977_0-852.1	0	852	852	1	1	0	0.58463	antibacterial	0.86	0.05	0.16	0.25		0.00	0.06	0.05	0.25	0.13	0.30	0.26	k141_115977_k141_115977_1		PF13727
k141_411114	deepbgc	0.1.0	deepbgc	k141_411114_88-1174.1	88	1174	1086	1	1	0	0.60238	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411114_k141_411114_2		PF01208
k141_42092	deepbgc	0.1.0	deepbgc	k141_42092_160-781.1	160	781	621	1	1	0	0.50595	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_42092_k141_42092_2		PF07796
k141_300654	deepbgc	0.1.0	deepbgc	k141_300654_0-1199.1	0	1199	1199	2	2	0	0.69372	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_300654_k141_300654_1;k141_300654_k141_300654_2		PF07690;PF07690
k141_78770	deepbgc	0.1.0	deepbgc	k141_78770_31-1019.1	31	1019	988	2	2	0	0.60251	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.09	0.32	0.21	0.03	0.31	k141_78770_k141_78770_1;k141_78770_k141_78770_2		PF01042;PF02423
k141_263522	deepbgc	0.1.0	deepbgc	k141_263522_0-324.1	0	324	324	1	1	0	0.59015	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.06	0.31	0.17	0.02	0.41	k141_263522_k141_263522_1		PF04679
k141_42111	deepbgc	0.1.0	deepbgc	k141_42111_62-1075.1	62	1075	1013	2	2	0	0.56790	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_42111_k141_42111_1;k141_42111_k141_42111_2		PF00174;PF01794
k141_189706	deepbgc	0.1.0	deepbgc	k141_189706_1-1174.1	1	1174	1173	1	1	0	0.74224	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_189706_k141_189706_1		PF02720
k141_42112	deepbgc	0.1.0	deepbgc	k141_42112_1771-2494.1	1771	2494	723	1	1	0	0.58153	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_42112_k141_42112_2		PF00211
k141_263528	deepbgc	0.1.0	deepbgc	k141_263528_437-875.1	437	875	438	1	1	0	0.57519	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_263528_k141_263528_2		PF10517
k141_5044	deepbgc	0.1.0	deepbgc	k141_5044_360-1461.1	360	1461	1101	2	7	2	0.77488		0.42	0.37	0.21	0.04		0.01	0.00	0.40	0.05	0.24	0.00	0.30	k141_5044_k141_5044_2;k141_5044_k141_5044_3	PF08242;PF08241	PF01209;PF13489;PF13847;PF08241;PF08242;PF13649;PF07411
k141_152419	deepbgc	0.1.0	deepbgc	k141_152419_280-1939.1	280	1939	1659	1	1	0	0.50891	antibacterial	0.87	0.06	0.16	0.26		0.00	0.08	0.08	0.27	0.29	0.03	0.29	k141_152419_k141_152419_2		PF07715
k141_226778	deepbgc	0.1.0	deepbgc	k141_226778_496-1156.1	496	1156	660	1	2	0	0.84383	antibacterial	0.85	0.06	0.19	0.25		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_226778_k141_226778_2		PF13469;PF00685
k141_300687	deepbgc	0.1.0	deepbgc	k141_300687_1-607.1	1	607	606	1	2	0	0.50082	antibacterial	0.86	0.07	0.17	0.25		0.00	0.08	0.15	0.28	0.20	0.03	0.31	k141_300687_k141_300687_1		PF00198;PF16078
k141_337780	deepbgc	0.1.0	deepbgc	k141_337780_547-1716.1	547	1716	1169	3	5	0	0.57125	antibacterial	0.85	0.08	0.18	0.25		0.00	0.07	0.32	0.28	0.18	0.02	0.18	k141_337780_k141_337780_2;k141_337780_k141_337780_3;k141_337780_k141_337780_4		PF01037;PF12802;PF13412;PF13404;PF00472
k141_337780	deepbgc	0.1.0	deepbgc	k141_337780_4036-8547.1	4036	8547	4511	3	5	0	0.52048	antibacterial	0.78	0.06	0.15	0.21		0.00	0.06	0.06	0.36	0.27	0.01	0.28	k141_337780_k141_337780_8;k141_337780_k141_337780_9;k141_337780_k141_337780_10		PF02618;PF04545;PF08281;PF04542;PF03699
k141_226779	deepbgc	0.1.0	deepbgc	k141_226779_1-1467.1	1	1467	1466	2	3	3	0.68161	antibacterial	0.69	0.07	0.14	0.38	Polyketide	0.00	0.25	0.09	0.54	0.10	0.03	0.21	k141_226779_k141_226779_1;k141_226779_k141_226779_2	PF00108;PF00171;PF02803	PF00108;PF02803;PF00171
k141_189746	deepbgc	0.1.0	deepbgc	k141_189746_1-994.1	1	994	993	1	1	0	0.50769	antibacterial	0.88	0.06	0.22	0.23		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_189746_k141_189746_1		PF07959
k141_373734	deepbgc	0.1.0	deepbgc	k141_373734_201-642.1	201	642	441	1	1	0	0.53023	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_373734_k141_373734_2		PF01850
k141_5070	deepbgc	0.1.0	deepbgc	k141_5070_2-185.1	2	185	183	1	1	0	0.50341	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_5070_k141_5070_1		PF13710
k141_411166	deepbgc	0.1.0	deepbgc	k141_411166_0-4973.1	0	4973	4973	5	12	3	0.78730	antibacterial	0.56	0.20	0.25	0.15	Other	0.00	0.08	0.65	0.06	0.02	0.04	0.17	k141_411166_k141_411166_1;k141_411166_k141_411166_2;k141_411166_k141_411166_3;k141_411166_k141_411166_4;k141_411166_k141_411166_5	PF00155;PF00202;PF00171	PF00171;PF01557;PF12802;PF01047;PF13601;PF01638;PF13463;PF09339;PF03551;PF00202;PF00155;PF00171
k141_373735	deepbgc	0.1.0	deepbgc	k141_373735_447-1802.1	447	1802	1355	2	13	4	0.59539		0.42	0.49	0.19	0.07	Terpene	0.13	0.00	0.13	0.13	0.05	0.23	0.57	k141_373735_k141_373735_2;k141_373735_k141_373735_3	PF01266;PF02737;PF01494;PF01593	PF01220;PF01946;PF01266;PF00743;PF03486;PF00070;PF02737;PF07992;PF00890;PF01494;PF06100;PF13450;PF01593
k141_42155	deepbgc	0.1.0	deepbgc	k141_42155_0-1251.1	0	1251	1251	1	1	0	0.56170	antibacterial	0.84	0.06	0.17	0.26		0.00	0.11	0.07	0.32	0.20	0.03	0.32	k141_42155_k141_42155_1		PF01609
k141_226803	deepbgc	0.1.0	deepbgc	k141_226803_2-728.1	2	728	726	1	1	0	0.53560	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_226803_k141_226803_1		PF10074
k141_300725	deepbgc	0.1.0	deepbgc	k141_300725_0-1605.1	0	1605	1605	1	1	0	0.53098	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_300725_k141_300725_1		PF04262
k141_411180	deepbgc	0.1.0	deepbgc	k141_411180_1492-1861.1	1492	1861	369	1	1	0	0.57712	antibacterial	0.82	0.05	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411180_k141_411180_3		PF13586
k141_300733	deepbgc	0.1.0	deepbgc	k141_300733_24-1809.1	24	1809	1785	3	4	0	0.54915	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_300733_k141_300733_1;k141_300733_k141_300733_2;k141_300733_k141_300733_3		PF13400;PF07811;PF13400;PF07811
k141_116069	deepbgc	0.1.0	deepbgc	k141_116069_737-1367.1	737	1367	630	1	1	0	0.59379	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_116069_k141_116069_2		PF07589
k141_189776	deepbgc	0.1.0	deepbgc	k141_189776_0-1257.1	0	1257	1257	1	1	0	0.56984	antibacterial	0.86	0.08	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_189776_k141_189776_1		PF00795
k141_226824	deepbgc	0.1.0	deepbgc	k141_226824_2-2472.1	2	2472	2470	3	4	0	0.55698	antibacterial	0.89	0.01	0.03	0.09		0.00	0.01	0.05	0.02	0.46	0.01	0.46	k141_226824_k141_226824_1;k141_226824_k141_226824_2;k141_226824_k141_226824_3		PF00563;PF01709;PF12973;PF07883
k141_226824	deepbgc	0.1.0	deepbgc	k141_226824_2822-2999.1	2822	2999	177	1	1	0	0.55217	antibacterial	0.84	0.06	0.16	0.26		0.00	0.08	0.07	0.42	0.20	0.02	0.27	k141_226824_k141_226824_5		PF12146
k141_42179	deepbgc	0.1.0	deepbgc	k141_42179_733-958.1	733	958	225	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_42179_k141_42179_1		PF03520
k141_226832	deepbgc	0.1.0	deepbgc	k141_226832_2-719.1	2	719	717	1	2	2	0.56308	antibacterial	0.55	0.05	0.39	0.18		0.00	0.38	0.02	0.35	0.17	0.03	0.15	k141_226832_k141_226832_1	PF01370;PF08240	PF01370;PF08240
k141_373773	deepbgc	0.1.0	deepbgc	k141_373773_1-751.1	1	751	750	1	1	1	0.62807	antibacterial	0.60	0.04	0.41	0.16		0.00	0.43	0.07	0.27	0.09	0.02	0.16	k141_373773_k141_373773_1	PF00107	PF00107
k141_263566	deepbgc	0.1.0	deepbgc	k141_263566_0-1526.1	0	1526	1526	2	2	1	0.62822	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_263566_k141_263566_1;k141_263566_k141_263566_2	PF00171	PF00701;PF00171
k141_116085	deepbgc	0.1.0	deepbgc	k141_116085_153-1572.1	153	1572	1419	1	2	0	0.50289	antibacterial	0.84	0.06	0.17	0.26		0.00	0.11	0.07	0.32	0.20	0.03	0.32	k141_116085_k141_116085_1		PF13701;PF01609
k141_152492	deepbgc	0.1.0	deepbgc	k141_152492_2-1106.1	2	1106	1104	1	2	1	0.55640	antibacterial	0.81	0.11	0.18	0.24		0.11	0.05	0.09	0.30	0.17	0.03	0.30	k141_152492_k141_152492_1	PF00355	PF00848;PF00355
