sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_85210	deepbgc	0.1.0	deepbgc	k141_85210_2-953.1	2	953	951	1	1	0	0.61109	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_85210_k141_85210_1		PF13675
k141_85211	deepbgc	0.1.0	deepbgc	k141_85211_402-1530.1	402	1530	1128	2	6	1	0.64138	antibacterial	0.74	0.06	0.13	0.25	Saccharide	0.00	0.00	0.05	0.04	0.03	0.85	0.04	k141_85211_k141_85211_1;k141_85211_k141_85211_2	PF00534	PF13477;PF13579;PF13439;PF13692;PF13524;PF00534
k141_122652	deepbgc	0.1.0	deepbgc	k141_122652_1-1005.1	1	1005	1004	2	2	0	0.66059	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.24	0.03	0.30	k141_122652_k141_122652_1;k141_122652_k141_122652_2		PF07660;PF16344
k141_234094	deepbgc	0.1.0	deepbgc	k141_234094_773-1139.1	773	1139	366	1	1	0	0.53394	antibacterial	0.86	0.06	0.18	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_234094_k141_234094_2		PF00356
k141_344236	deepbgc	0.1.0	deepbgc	k141_344236_898-1480.1	898	1480	582	1	1	0	0.57639	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_344236_k141_344236_2		PF07482
k141_159933	deepbgc	0.1.0	deepbgc	k141_159933_333-1253.1	333	1253	920	2	2	0	0.58933	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_159933_k141_159933_2;k141_159933_k141_159933_3		PF01458;PF01056
k141_85249	deepbgc	0.1.0	deepbgc	k141_85249_0-1203.1	0	1203	1203	1	1	0	0.51234	antibacterial	0.86	0.07	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_85249_k141_85249_1		PF13646
k141_234121	deepbgc	0.1.0	deepbgc	k141_234121_221-806.1	221	806	585	1	1	0	0.53727	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_234121_k141_234121_2		PF04290
k141_344239	deepbgc	0.1.0	deepbgc	k141_344239_1-3064.1	1	3064	3063	4	6	2	0.61990	antibacterial	0.82	0.22	0.15	0.20		0.00	0.09	0.14	0.32	0.18	0.06	0.28	k141_344239_k141_344239_1;k141_344239_k141_344239_2;k141_344239_k141_344239_3;k141_344239_k141_344239_4	PF02894;PF01408	PF01408;PF02894;PF01261;PF02746;PF02746;PF13378
k141_11728	deepbgc	0.1.0	deepbgc	k141_11728_10-1108.1	10	1108	1098	1	1	0	0.61298	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_11728_k141_11728_1		PF07705
k141_234136	deepbgc	0.1.0	deepbgc	k141_234136_578-1160.1	578	1160	582	1	1	0	0.50456	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.10	0.30	0.20	0.03	0.32	k141_234136_k141_234136_2		PF00899
k141_197133	deepbgc	0.1.0	deepbgc	k141_197133_2-1621.1	2	1621	1619	2	2	0	0.64209	antibacterial	0.90	0.01	0.04	0.09	Terpene	0.09	0.05	0.03	0.10	0.08	0.00	0.67	k141_197133_k141_197133_1;k141_197133_k141_197133_2		PF01040;PF02628
k141_46981	deepbgc	0.1.0	deepbgc	k141_46981_1-1082.1	1	1082	1081	2	4	1	0.58265	antibacterial	0.73	0.03	0.07	0.20	RiPP	0.00	0.05	0.16	0.05	0.69	0.02	0.05	k141_46981_k141_46981_1;k141_46981_k141_46981_2	PF01636	PF01636;PF02367;PF13555;PF00005
k141_381276	deepbgc	0.1.0	deepbgc	k141_381276_84-1293.1	84	1293	1209	1	1	0	0.51350	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381276_k141_381276_1		PF00474
k141_419203	deepbgc	0.1.0	deepbgc	k141_419203_36-1068.1	36	1068	1032	1	1	0	0.51110	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_419203_k141_419203_1		PF03116
k141_122731	deepbgc	0.1.0	deepbgc	k141_122731_2-518.1	2	518	516	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_122731_k141_122731_1		PF00665
k141_419207	deepbgc	0.1.0	deepbgc	k141_419207_278-1205.1	278	1205	927	1	1	0	0.70294	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_419207_k141_419207_1		PF03055
k141_159997	deepbgc	0.1.0	deepbgc	k141_159997_511-1334.1	511	1334	823	2	2	0	0.56180	antibacterial	0.87	0.06	0.18	0.26		0.00	0.09	0.08	0.32	0.20	0.05	0.31	k141_159997_k141_159997_2;k141_159997_k141_159997_3		PF11950;PF00459
k141_419209	deepbgc	0.1.0	deepbgc	k141_419209_1-1603.1	1	1603	1602	2	2	0	0.55451	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_419209_k141_419209_1;k141_419209_k141_419209_2		PF09587;PF03976
k141_344282	deepbgc	0.1.0	deepbgc	k141_344282_5-881.1	5	881	876	1	1	0	0.56128	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_344282_k141_344282_1		PF03109
k141_122735	deepbgc	0.1.0	deepbgc	k141_122735_0-2352.1	0	2352	2352	3	7	1	0.53176	antibacterial	0.70	0.13	0.19	0.31		0.11	0.04	0.23	0.22	0.17	0.03	0.24	k141_122735_k141_122735_1;k141_122735_k141_122735_2;k141_122735_k141_122735_3	PF00355	PF00205;PF02776;PF13806;PF00355;PF01047;PF01978;PF03551
k141_122744	deepbgc	0.1.0	deepbgc	k141_122744_2-1166.1	2	1166	1164	1	1	1	0.66250	antibacterial	0.85	0.06	0.20	0.27		0.00	0.01	0.50	0.02	0.02	0.00	0.45	k141_122744_k141_122744_1	PF00202	PF00202
k141_308377	deepbgc	0.1.0	deepbgc	k141_308377_1-1183.1	1	1183	1182	1	1	0	0.50036	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_308377_k141_308377_1		PF10282
k141_381299	deepbgc	0.1.0	deepbgc	k141_381299_2316-3745.1	2316	3745	1429	2	2	1	0.54927	antibacterial	0.61	0.05	0.12	0.17	Other	0.00	0.05	0.55	0.15	0.12	0.02	0.15	k141_381299_k141_381299_4;k141_381299_k141_381299_5	PF01553	PF00440;PF01553
k141_47016	deepbgc	0.1.0	deepbgc	k141_47016_1-727.1	1	727	726	1	1	0	0.67953	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_47016_k141_47016_1		PF00353
k141_11815	deepbgc	0.1.0	deepbgc	k141_11815_180-1233.1	180	1233	1053	1	1	0	0.61298	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_11815_k141_11815_1		PF07705
k141_160030	deepbgc	0.1.0	deepbgc	k141_160030_731-1349.1	731	1349	618	1	1	0	0.58176	antibacterial	0.71	0.15	0.16	0.20	RiPP	0.01	0.04	0.07	0.25	0.55	0.01	0.09	k141_160030_k141_160030_3		PF13649
k141_85373	deepbgc	0.1.0	deepbgc	k141_85373_1-1140.1	1	1140	1139	2	3	2	0.80670	antibacterial	0.66	0.10	0.23	0.16	Polyketide	0.00	0.33	0.06	0.82	0.01	0.00	0.03	k141_85373_k141_85373_1;k141_85373_k141_85373_2	PF02801;PF00109	PF00109;PF02801;PF00109
k141_344326	deepbgc	0.1.0	deepbgc	k141_344326_155-1187.1	155	1187	1032	1	2	1	0.54673	antibacterial	0.86	0.07	0.17	0.28		0.00	0.09	0.11	0.31	0.21	0.01	0.30	k141_344326_k141_344326_1	PF00857	PF00857;PF08450
k141_85379	deepbgc	0.1.0	deepbgc	k141_85379_0-1053.1	0	1053	1053	1	1	0	0.56156	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_85379_k141_85379_1		PF07940
k141_234246	deepbgc	0.1.0	deepbgc	k141_234246_886-1114.1	886	1114	228	1	1	0	0.68795	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.06	0.36	0.19	0.03	0.32	k141_234246_k141_234246_2		PF13517
k141_47035	deepbgc	0.1.0	deepbgc	k141_47035_1159-1819.1	1159	1819	660	1	1	0	0.59379	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_47035_k141_47035_2		PF07589
k141_85385	deepbgc	0.1.0	deepbgc	k141_85385_1-1149.1	1	1149	1148	2	2	1	0.72005	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_85385_k141_85385_1;k141_85385_k141_85385_2	PF00171	PF00171;PF00171
k141_419268	deepbgc	0.1.0	deepbgc	k141_419268_0-711.1	0	711	711	1	1	0	0.51350	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_419268_k141_419268_1		PF00474
k141_344348	deepbgc	0.1.0	deepbgc	k141_344348_0-912.1	0	912	912	1	1	0	0.54690	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_344348_k141_344348_1		PF00092
k141_419283	deepbgc	0.1.0	deepbgc	k141_419283_0-1153.1	0	1153	1153	2	4	0	0.56912	antibacterial	0.80	0.06	0.09	0.20		0.00	0.09	0.06	0.30	0.35	0.02	0.22	k141_419283_k141_419283_1;k141_419283_k141_419283_2		PF00072;PF00196;PF08281;PF00072
k141_197250	deepbgc	0.1.0	deepbgc	k141_197250_242-1010.1	242	1010	768	1	5	2	0.84119		0.48	0.28	0.16	0.10		0.02	0.02	0.39	0.07	0.11	0.00	0.40	k141_197250_k141_197250_1	PF08242;PF08241	PF02353;PF13489;PF08241;PF08242;PF13649
k141_197252	deepbgc	0.1.0	deepbgc	k141_197252_95-1319.1	95	1319	1224	1	2	1	0.59970	antibacterial	0.72	0.09	0.23	0.25		0.01	0.08	0.10	0.38	0.16	0.04	0.30	k141_197252_k141_197252_1	PF01266	PF01266;PF16350
k141_160067	deepbgc	0.1.0	deepbgc	k141_160067_192-1887.1	192	1887	1695	1	2	0	0.57023	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_160067_k141_160067_1		PF00353;PF07452
k141_308449	deepbgc	0.1.0	deepbgc	k141_308449_2698-2998.1	2698	2998	300	1	1	0	0.50612	antibacterial	0.85	0.08	0.16	0.26		0.00	0.08	0.12	0.31	0.20	0.03	0.30	k141_308449_k141_308449_2		PF02567
k141_160070	deepbgc	0.1.0	deepbgc	k141_160070_239-1268.1	239	1268	1029	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_160070_k141_160070_1	PF00171	PF00171
k141_234298	deepbgc	0.1.0	deepbgc	k141_234298_1-1049.1	1	1049	1048	2	2	0	0.56561	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_234298_k141_234298_1;k141_234298_k141_234298_2		PF02649;PF06568
k141_419308	deepbgc	0.1.0	deepbgc	k141_419308_1482-2148.1	1482	2148	666	1	1	0	0.50849	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_419308_k141_419308_3		PF00652
k141_122815	deepbgc	0.1.0	deepbgc	k141_122815_11018-14682.1	11018	14682	3664	4	10	7	0.56412	antibacterial	0.65	0.18	0.15	0.11	Polyketide	0.01	0.17	0.01	0.86	0.00	0.06	0.01	k141_122815_k141_122815_10;k141_122815_k141_122815_11;k141_122815_k141_122815_12;k141_122815_k141_122815_13	PF00106;PF00108;PF02801;PF08659;PF00109;PF00698;PF01370	PF00698;PF00106;PF08659;PF01370;PF13561;PF00550;PF14573;PF00109;PF00108;PF02801
k141_47092	deepbgc	0.1.0	deepbgc	k141_47092_0-288.1	0	288	288	1	2	1	0.54097	antibacterial	0.80	0.06	0.16	0.25		0.00	0.03	0.06	0.19	0.13	0.45	0.19	k141_47092_k141_47092_1	PF00534	PF13524;PF00534
k141_197295	deepbgc	0.1.0	deepbgc	k141_197295_12-699.1	12	699	687	1	1	0	0.81888	antibacterial	0.85	0.06	0.19	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_197295_k141_197295_1		PF13469
k141_47096	deepbgc	0.1.0	deepbgc	k141_47096_738-1532.1	738	1532	794	2	2	0	0.68822	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_47096_k141_47096_1;k141_47096_k141_47096_2		PF02516;PF02516
k141_160118	deepbgc	0.1.0	deepbgc	k141_160118_107-1192.1	107	1192	1085	2	2	0	0.59103	antibacterial	0.85	0.06	0.19	0.26		0.00	0.10	0.07	0.32	0.21	0.03	0.32	k141_160118_k141_160118_2;k141_160118_k141_160118_3		PF01522;PF02515
k141_122835	deepbgc	0.1.0	deepbgc	k141_122835_1-3710.1	1	3710	3709	2	2	0	0.65651	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k141_122835_k141_122835_1;k141_122835_k141_122835_2		PF01238;PF13229
k141_11945	deepbgc	0.1.0	deepbgc	k141_11945_2-1188.1	2	1188	1186	2	4	2	0.77163	antibacterial	0.92	0.02	0.04	0.07	Polyketide	0.00	0.18	0.23	0.62	0.00	0.00	0.00	k141_11945_k141_11945_1;k141_11945_k141_11945_2	PF00378;PF00501	PF00501;PF13193;PF00378;PF16113
k141_344414	deepbgc	0.1.0	deepbgc	k141_344414_1-1585.1	1	1585	1584	4	3	1	0.72030	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.05	0.28	0.20	0.03	0.42	k141_344414_k141_344414_1;k141_344414_k141_344414_2;k141_344414_k141_344414_3;k141_344414_k141_344414_4	PF00494	PF00494;PF09055;PF00717
k141_381353	deepbgc	0.1.0	deepbgc	k141_381353_461-812.1	461	812	351	1	1	1	0.66290	antibacterial	0.81	0.07	0.17	0.43		0.01	0.02	0.02	0.50	0.42	0.00	0.06	k141_381353_k141_381353_2	PF01494	PF01494
k141_47127	deepbgc	0.1.0	deepbgc	k141_47127_1-943.1	1	943	942	1	4	1	0.58453	antibacterial	0.80	0.05	0.20	0.23	Saccharide	0.00	0.07	0.05	0.15	0.09	0.54	0.13	k141_47127_k141_47127_1	PF00535	PF13632;PF13641;PF13506;PF00535
k141_381369	deepbgc	0.1.0	deepbgc	k141_381369_416-1736.1	416	1736	1320	2	5	0	0.59640	antibacterial	0.86	0.07	0.17	0.27		0.00	0.08	0.12	0.31	0.20	0.03	0.31	k141_381369_k141_381369_2;k141_381369_k141_381369_3		PF13564;PF07681;PF00970;PF08021;PF04954
k141_122878	deepbgc	0.1.0	deepbgc	k141_122878_681-1023.1	681	1023	342	1	1	0	0.53415	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_122878_k141_122878_2		PF00958
k141_381377	deepbgc	0.1.0	deepbgc	k141_381377_203-551.1	203	551	348	1	1	0	0.53479	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381377_k141_381377_1		PF00543
k141_85518	deepbgc	0.1.0	deepbgc	k141_85518_0-1319.1	0	1319	1319	2	7	5	0.76270	antibacterial	0.57	0.18	0.25	0.20		0.02	0.14	0.10	0.50	0.09	0.26	0.03	k141_85518_k141_85518_1;k141_85518_k141_85518_2	PF02719;PF07993;PF03720;PF04321;PF01370	PF03720;PF01370;PF04321;PF16363;PF02719;PF05368;PF07993
k141_11987	deepbgc	0.1.0	deepbgc	k141_11987_1-1683.1	1	1683	1682	3	4	0	0.59277	antibacterial	0.85	0.04	0.14	0.24		0.00	0.07	0.12	0.18	0.49	0.01	0.15	k141_11987_k141_11987_1;k141_11987_k141_11987_2;k141_11987_k141_11987_3		PF00881;PF14588;PF01042;PF04339
k141_270000	deepbgc	0.1.0	deepbgc	k141_270000_583-967.1	583	967	384	1	1	1	0.62031	antibacterial	0.72	0.09	0.23	0.25		0.01	0.08	0.10	0.38	0.16	0.04	0.30	k141_270000_k141_270000_2	PF01266	PF01266
k141_85532	deepbgc	0.1.0	deepbgc	k141_85532_289-1387.1	289	1387	1098	1	1	0	0.78439	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_85532_k141_85532_1		PF16261
k141_122905	deepbgc	0.1.0	deepbgc	k141_122905_0-1547.1	0	1547	1547	3	2	0	0.58164	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_122905_k141_122905_1;k141_122905_k141_122905_2;k141_122905_k141_122905_3		PF01230;PF03571
k141_270023	deepbgc	0.1.0	deepbgc	k141_270023_1636-2209.1	1636	2209	573	1	1	0	0.50849	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_270023_k141_270023_2		PF01019
k141_234431	deepbgc	0.1.0	deepbgc	k141_234431_2-926.1	2	926	924	1	2	2	0.50785	antibacterial	0.89	0.22	0.14	0.21		0.00	0.09	0.10	0.36	0.19	0.06	0.28	k141_234431_k141_234431_1	PF02894;PF01408	PF01408;PF02894
k141_234435	deepbgc	0.1.0	deepbgc	k141_234435_243-1416.1	243	1416	1173	1	1	0	0.53659	antibacterial	0.84	0.06	0.17	0.28		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_234435_k141_234435_1		PF13519
k141_160162	deepbgc	0.1.0	deepbgc	k141_160162_2-1448.1	2	1448	1446	2	3	1	0.55027	antibacterial	0.86	0.05	0.16	0.25	Saccharide	0.00	0.06	0.03	0.18	0.11	0.51	0.14	k141_160162_k141_160162_1;k141_160162_k141_160162_2	PF00535	PF01431;PF00535;PF13704
k141_270036	deepbgc	0.1.0	deepbgc	k141_270036_251-836.1	251	836	585	1	1	0	0.67520	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_270036_k141_270036_1		PF00652
k141_12047	deepbgc	0.1.0	deepbgc	k141_12047_17-2539.1	17	2539	2522	3	7	6	0.71710	antibacterial	0.74	0.06	0.16	0.19	Polyketide	0.00	0.38	0.09	0.70	0.09	0.01	0.08	k141_12047_k141_12047_1;k141_12047_k141_12047_2;k141_12047_k141_12047_3	PF02770;PF00108;PF08028;PF00109;PF00441;PF02771	PF00108;PF00109;PF00441;PF08028;PF02771;PF00441;PF02770
k141_160169	deepbgc	0.1.0	deepbgc	k141_160169_120-1788.1	120	1788	1668	1	4	1	0.60982		0.33	0.03	0.25	0.16		0.00	0.08	0.21	0.20	0.32	0.03	0.20	k141_160169_k141_160169_2	PF01636	PF00069;PF07714;PF01636;PF06293
k141_419413	deepbgc	0.1.0	deepbgc	k141_419413_82-1179.1	82	1179	1097	2	2	0	0.61822	antibacterial	0.87	0.06	0.17	0.25		0.01	0.09	0.05	0.33	0.23	0.03	0.31	k141_419413_k141_419413_2;k141_419413_k141_419413_3		PF08223;PF01979
k141_270058	deepbgc	0.1.0	deepbgc	k141_270058_2-2114.1	2	2114	2112	3	5	1	0.60393	antibacterial	0.83	0.06	0.22	0.24		0.00	0.01	0.49	0.02	0.03	0.00	0.44	k141_270058_k141_270058_1;k141_270058_k141_270058_2;k141_270058_k141_270058_3	PF00202	PF00202;PF04389;PF01546;PF07687;PF04958
k141_234460	deepbgc	0.1.0	deepbgc	k141_234460_1-1837.1	1	1837	1836	2	3	0	0.63305	antibacterial	0.80	0.09	0.17	0.26		0.01	0.05	0.15	0.16	0.12	0.34	0.20	k141_234460_k141_234460_1;k141_234460_k141_234460_2		PF13439;PF13579;PF02775
k141_47219	deepbgc	0.1.0	deepbgc	k141_47219_48-1745.1	48	1745	1697	2	9	3	0.81488		0.35	0.30	0.30	0.03		0.02	0.05	0.41	0.22	0.18	0.00	0.13	k141_47219_k141_47219_1;k141_47219_k141_47219_2	PF08242;PF08241;PF00107	PF13847;PF05148;PF01209;PF08241;PF08242;PF13649;PF01135;PF13602;PF00107
k141_85614	deepbgc	0.1.0	deepbgc	k141_85614_350-2216.1	350	2216	1866	2	7	1	0.70352	antibacterial	0.74	0.06	0.13	0.25	Saccharide	0.00	0.00	0.05	0.04	0.03	0.85	0.04	k141_85614_k141_85614_1;k141_85614_k141_85614_2	PF00534	PF13579;PF13477;PF13439;PF00534;PF13692;PF13524;PF13372
k141_344530	deepbgc	0.1.0	deepbgc	k141_344530_0-1524.1	0	1524	1524	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_344530_k141_344530_1		PF00665
k141_85618	deepbgc	0.1.0	deepbgc	k141_85618_2-1221.1	2	1221	1219	2	8	2	0.96955		0.39	0.28	0.18	0.07		0.02	0.00	0.33	0.05	0.12	0.00	0.48	k141_85618_k141_85618_1;k141_85618_k141_85618_2	PF08242;PF08241	PF05891;PF13847;PF02353;PF13489;PF08241;PF08242;PF13649;PF00685
k141_47232	deepbgc	0.1.0	deepbgc	k141_47232_104-1022.1	104	1022	918	1	2	0	0.52318	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.06	0.26	0.15	0.29	0.23	k141_47232_k141_47232_1		PF13704;PF01697
k141_308667	deepbgc	0.1.0	deepbgc	k141_308667_792-1929.1	792	1929	1137	1	1	1	0.54183	antibacterial	0.89	0.21	0.14	0.22		0.00	0.10	0.07	0.37	0.18	0.04	0.30	k141_308667_k141_308667_2	PF01408	PF01408
k141_381480	deepbgc	0.1.0	deepbgc	k141_381480_1-2283.1	1	2283	2282	2	2	0	0.58937	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381480_k141_381480_1;k141_381480_k141_381480_2		PF08811;PF07394
k141_12123	deepbgc	0.1.0	deepbgc	k141_12123_1-1054.1	1	1054	1053	1	4	4	0.56593	antibacterial	0.91	0.05	0.09	0.20		0.01	0.09	0.08	0.40	0.22	0.03	0.27	k141_12123_k141_12123_1	PF00441;PF08028;PF02770;PF02771	PF02771;PF02770;PF00441;PF08028
k141_270099	deepbgc	0.1.0	deepbgc	k141_270099_1-1782.1	1	1782	1781	2	2	0	0.60232	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_270099_k141_270099_1;k141_270099_k141_270099_2		PF02653;PF02653
k141_197505	deepbgc	0.1.0	deepbgc	k141_197505_52-856.1	52	856	804	1	1	0	0.54314	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_197505_k141_197505_1		PF02653
k141_85673	deepbgc	0.1.0	deepbgc	k141_85673_12-1185.1	12	1185	1173	1	1	0	0.52753	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.08	0.33	0.21	0.03	0.32	k141_85673_k141_85673_1		PF13442
k141_308702	deepbgc	0.1.0	deepbgc	k141_308702_246-2307.1	246	2307	2061	2	3	0	0.62728	antibacterial	0.86	0.05	0.18	0.21		0.00	0.06	0.13	0.19	0.42	0.02	0.20	k141_308702_k141_308702_2;k141_308702_k141_308702_3		PF00459;PF13773;PF00664
k141_123062	deepbgc	0.1.0	deepbgc	k141_123062_2-1076.1	2	1076	1074	1	1	0	0.64834	antibacterial	0.88	0.05	0.15	0.21		0.00	0.09	0.07	0.29	0.31	0.03	0.26	k141_123062_k141_123062_1		PF12730
k141_419491	deepbgc	0.1.0	deepbgc	k141_419491_0-1125.1	0	1125	1125	1	4	1	0.52235	antibacterial	0.63	0.22	0.24	0.19		0.12	0.02	0.11	0.26	0.13	0.07	0.41	k141_419491_k141_419491_1	PF01266	PF01266;PF00890;PF13450;PF00070
k141_381524	deepbgc	0.1.0	deepbgc	k141_381524_0-183.1	0	183	183	1	1	0	0.52620	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381524_k141_381524_1		PF07683
k141_47300	deepbgc	0.1.0	deepbgc	k141_47300_1-994.1	1	994	993	1	1	0	0.65956	antibacterial	0.81	0.08	0.14	0.23		0.00	0.11	0.07	0.34	0.21	0.03	0.29	k141_47300_k141_47300_1		PF00196
k141_308732	deepbgc	0.1.0	deepbgc	k141_308732_175-982.1	175	982	807	1	1	0	0.56670	antibacterial	0.86	0.06	0.17	0.26		0.00	0.12	0.07	0.31	0.21	0.03	0.30	k141_308732_k141_308732_1		PF02321
k141_47310	deepbgc	0.1.0	deepbgc	k141_47310_1-1170.1	1	1170	1169	2	3	0	0.58439	antibacterial	0.78	0.07	0.13	0.32		0.00	0.23	0.12	0.40	0.13	0.02	0.12	k141_47310_k141_47310_1;k141_47310_k141_47310_2		PF12697;PF12146;PF15731
k141_12192	deepbgc	0.1.0	deepbgc	k141_12192_0-1296.1	0	1296	1296	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_12192_k141_12192_1	PF00171	PF00171
k141_47312	deepbgc	0.1.0	deepbgc	k141_47312_0-1162.1	0	1162	1162	2	2	1	0.58265	antibacterial	0.76	0.06	0.14	0.28		0.00	0.07	0.25	0.24	0.21	0.03	0.25	k141_47312_k141_47312_1;k141_47312_k141_47312_2	PF01636	PF01636;PF01641
k141_381551	deepbgc	0.1.0	deepbgc	k141_381551_2-1388.1	2	1388	1386	2	13	5	0.80868		0.48	0.18	0.19	0.21	Saccharide	0.03	0.05	0.08	0.22	0.00	0.67	0.00	k141_381551_k141_381551_1;k141_381551_k141_381551_2	PF02719;PF07993;PF04321;PF00534;PF01370	PF13692;PF00534;PF13524;PF04321;PF01370;PF02719;PF05368;PF16363;PF01073;PF03435;PF13460;PF02254;PF07993
k141_85713	deepbgc	0.1.0	deepbgc	k141_85713_1-1224.1	1	1224	1223	2	2	0	0.67749	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_85713_k141_85713_1;k141_85713_k141_85713_2		PF02485;PF02485
k141_123102	deepbgc	0.1.0	deepbgc	k141_123102_0-255.1	0	255	255	1	1	0	0.56227	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_123102_k141_123102_1		PF07690
k141_381557	deepbgc	0.1.0	deepbgc	k141_381557_1-1180.1	1	1180	1179	1	3	0	0.61368	antibacterial-antifungal	0.71	0.05	0.16	0.51	Polyketide	0.00	0.01	0.23	0.73	0.02	0.01	0.01	k141_381557_k141_381557_1		PF07690;PF13347;PF00083
k141_381560	deepbgc	0.1.0	deepbgc	k141_381560_2-389.1	2	389	387	1	1	0	0.76696	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381560_k141_381560_1		PF12867
