sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_874827	deepbgc	0.1.0	deepbgc	k141_874827_0-897.1	0	897	897	1	1	0	0.50595	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_874827_k141_874827_1		PF05035
k141_778479	deepbgc	0.1.0	deepbgc	k141_778479_0-309.1	0	309	309	1	1	0	0.50031	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778479_k141_778479_1		PF01402
k141_971366	deepbgc	0.1.0	deepbgc	k141_971366_1314-1593.1	1314	1593	279	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.30	0.20	0.10	0.29	k141_971366_k141_971366_2		PF05699
k141_778493	deepbgc	0.1.0	deepbgc	k141_778493_588-1071.1	588	1071	483	1	1	0	0.55439	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778493_k141_778493_2		PF11012
k141_4371	deepbgc	0.1.0	deepbgc	k141_4371_629-971.1	629	971	342	1	1	0	0.58223	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4371_k141_4371_1		PF04784
k141_778497	deepbgc	0.1.0	deepbgc	k141_778497_247-1069.1	247	1069	822	1	1	0	0.51929	antibacterial	0.87	0.06	0.17	0.26	Polyketide	0.00	0.03	0.04	0.72	0.12	0.00	0.12	k141_778497_k141_778497_2		PF13622
k141_391242	deepbgc	0.1.0	deepbgc	k141_391242_1-181.1	1	181	180	1	1	0	0.61946	antibacterial	0.87	0.06	0.17	0.26		0.03	0.10	0.07	0.31	0.20	0.03	0.33	k141_391242_k141_391242_1		PF00456
k141_197263	deepbgc	0.1.0	deepbgc	k141_197263_244-1051.1	244	1051	807	1	3	0	0.50743	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_197263_k141_197263_1		PF13360;PF01011;PF13570
k141_778507	deepbgc	0.1.0	deepbgc	k141_778507_1-733.1	1	733	732	1	1	0	0.52239	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778507_k141_778507_1		PF02965
k141_293672	deepbgc	0.1.0	deepbgc	k141_293672_12-786.1	12	786	774	1	11	2	0.50928		0.31	0.38	0.26	0.13		0.06	0.00	0.25	0.33	0.18	0.06	0.19	k141_293672_k141_293672_1	PF01266;PF01494	PF13738;PF00743;PF07992;PF13434;PF03486;PF13450;PF01266;PF05834;PF00890;PF01494;PF01946
k141_100978	deepbgc	0.1.0	deepbgc	k141_100978_203-9957.1	203	9957	9754	10	17	3	0.73442		0.47	0.10	0.30	0.26		0.00	0.31	0.28	0.27	0.11	0.01	0.02	k141_100978_k141_100978_1;k141_100978_k141_100978_2;k141_100978_k141_100978_3;k141_100978_k141_100978_4;k141_100978_k141_100978_5;k141_100978_k141_100978_6;k141_100978_k141_100978_7;k141_100978_k141_100978_8;k141_100978_k141_100978_9;k141_100978_k141_100978_10	PF02668;PF08240;PF00561	PF12974;PF01738;PF08840;PF00326;PF08240;PF02113;PF00768;PF02668;PF00389;PF02826;PF03446;PF05977;PF06779;PF07690;PF12146;PF00561;PF12697
k141_293689	deepbgc	0.1.0	deepbgc	k141_293689_856-2299.1	856	2299	1443	1	2	1	0.76040	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0.00	0.23	0.23	0.54	0.00	0.00	0.00	k141_293689_k141_293689_2	PF00501	PF13193;PF00501
k141_682086	deepbgc	0.1.0	deepbgc	k141_682086_2-1373.1	2	1373	1371	1	1	0	0.51448	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_682086_k141_682086_1		PF07452
k141_391318	deepbgc	0.1.0	deepbgc	k141_391318_305-539.1	305	539	234	1	1	0	0.57966	antibacterial	0.60	0.03	0.37	0.16		0.00	0.37	0.11	0.40	0.13	0.01	0.17	k141_391318_k141_391318_1		PF01212
k141_778581	deepbgc	0.1.0	deepbgc	k141_778581_406-4551.1	406	4551	4145	4	11	5	0.74333	antibacterial	0.55	0.13	0.28	0.13		0.08	0.12	0.12	0.32	0.21	0.21	0.03	k141_778581_k141_778581_1;k141_778581_k141_778581_2;k141_778581_k141_778581_3;k141_778581_k141_778581_4	PF01370;PF02719;PF07993;PF00106;PF04321	PF00664;PF00005;PF00027;PF16363;PF01073;PF01370;PF04321;PF02719;PF07993;PF13460;PF00106
k141_778581	deepbgc	0.1.0	deepbgc	k141_778581_5597-6383.1	5597	6383	786	1	1	0	0.52412	antibacterial	0.86	0.07	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778581_k141_778581_6		PF01326
k141_584338	deepbgc	0.1.0	deepbgc	k141_584338_0-1458.1	0	1458	1458	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_584338_k141_584338_1		PF00665
k141_874922	deepbgc	0.1.0	deepbgc	k141_874922_2-3031.1	2	3031	3029	5	5	0	0.73282	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.05	0.33	0.18	0.13	0.28	k141_874922_k141_874922_1;k141_874922_k141_874922_2;k141_874922_k141_874922_3;k141_874922_k141_874922_4;k141_874922_k141_874922_5		PF16822;PF16822;PF02470;PF02470;PF09923
k141_293732	deepbgc	0.1.0	deepbgc	k141_293732_11-13194.1	11	13194	13183	11	15	2	0.77809	inhibitor	0.30	0.05	0.66	0.06	Polyketide	0.00	0.22	0.05	0.78	0.01	0.00	0.01	k141_293732_k141_293732_1;k141_293732_k141_293732_2;k141_293732_k141_293732_3;k141_293732_k141_293732_4;k141_293732_k141_293732_5;k141_293732_k141_293732_6;k141_293732_k141_293732_7;k141_293732_k141_293732_8;k141_293732_k141_293732_9;k141_293732_k141_293732_10;k141_293732_k141_293732_11	PF00107;PF08240	PF01968;PF05378;PF04828;PF02581;PF17210;PF13620;PF05345;PF01179;PF01179;PF00596;PF08240;PF00107;PF13602;PF13378;PF02746
k141_682137	deepbgc	0.1.0	deepbgc	k141_682137_0-1103.1	0	1103	1103	2	2	1	0.67655	antibacterial	0.55	0.02	0.45	0.17		0.00	0.35	0.05	0.27	0.16	0.02	0.21	k141_682137_k141_682137_1;k141_682137_k141_682137_2	PF08240	PF08240;PF08450
k141_1068950	deepbgc	0.1.0	deepbgc	k141_1068950_1-3601.1	1	3601	3600	1	1	0	0.67738	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1068950_k141_1068950_1		PF05345
k141_4517	deepbgc	0.1.0	deepbgc	k141_4517_2-846.1	2	846	844	2	2	0	0.56159	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4517_k141_4517_1;k141_4517_k141_4517_2		PF06793;PF11164
k141_197358	deepbgc	0.1.0	deepbgc	k141_197358_2-1443.1	2	1443	1441	2	4	4	0.69226	antibacterial	0.80	0.05	0.08	0.22		0.01	0.07	0.22	0.30	0.21	0.03	0.24	k141_197358_k141_197358_1;k141_197358_k141_197358_2	PF02770;PF01636;PF00441;PF08028	PF01636;PF00441;PF08028;PF02770
k141_4534	deepbgc	0.1.0	deepbgc	k141_4534_41-1159.1	41	1159	1118	2	3	1	0.73006	antibacterial	0.78	0.06	0.15	0.25	Saccharide	0.00	0.04	0.04	0.21	0.12	0.52	0.09	k141_4534_k141_4534_1;k141_4534_k141_4534_2	PF00534	PF03567;PF00534;PF13692
k141_197372	deepbgc	0.1.0	deepbgc	k141_197372_0-285.1	0	285	285	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_197372_k141_197372_1		PF01309
k141_778634	deepbgc	0.1.0	deepbgc	k141_778634_650-1142.1	650	1142	492	1	2	0	0.57398		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_778634_k141_778634_2		PF00069;PF07714
k141_874982	deepbgc	0.1.0	deepbgc	k141_874982_1-1129.1	1	1129	1128	2	2	1	0.59343	antibacterial	0.84	0.06	0.20	0.27		0.00	0.01	0.49	0.02	0.03	0.00	0.44	k141_874982_k141_874982_1;k141_874982_k141_874982_2	PF00202	PF03600;PF00202
k141_4569	deepbgc	0.1.0	deepbgc	k141_4569_2-2110.1	2	2110	2108	3	3	0	0.60894	antibacterial	0.83	0.09	0.18	0.27		0.00	0.11	0.17	0.29	0.20	0.02	0.24	k141_4569_k141_4569_1;k141_4569_k141_4569_2;k141_4569_k141_4569_3		PF00144;PF02775;PF09364
k141_101116	deepbgc	0.1.0	deepbgc	k141_101116_1683-2040.1	1683	2040	357	1	2	1	0.59462	antibacterial	0.87	0.02	0.04	0.10		0.00	0.01	0.05	0.02	0.43	0.04	0.46	k141_101116_k141_101116_2	PF01050	PF01050;PF07883
k141_293800	deepbgc	0.1.0	deepbgc	k141_293800_0-1563.1	0	1563	1563	2	2	0	0.57059	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.22	0.02	0.31	k141_293800_k141_293800_1;k141_293800_k141_293800_2		PF07228;PF11329
k141_1069018	deepbgc	0.1.0	deepbgc	k141_1069018_0-1647.1	0	1647	1647	2	4	0	0.56306	antibacterial	0.79	0.06	0.22	0.23		0.00	0.06	0.19	0.28	0.19	0.03	0.30	k141_1069018_k141_1069018_1;k141_1069018_k141_1069018_2		PF00486;PF12625;PF12833;PF00165
k141_778666	deepbgc	0.1.0	deepbgc	k141_778666_2-3578.1	2	3578	3576	5	10	5	0.72149		0.45	0.20	0.23	0.30	Polyketide	0.06	0.04	0.19	0.50	0.07	0.03	0.20	k141_778666_k141_778666_1;k141_778666_k141_778666_2;k141_778666_k141_778666_3;k141_778666_k141_778666_4;k141_778666_k141_778666_5	PF01266;PF00108;PF08541;PF01494;PF08545	PF00890;PF01266;PF01494;PF13450;PF02445;PF13023;PF08541;PF08545;PF00195;PF00108
k141_682252	deepbgc	0.1.0	deepbgc	k141_682252_2-569.1	2	569	567	1	1	0	0.50749	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.07	0.28	0.18	0.02	0.40	k141_682252_k141_682252_1		PF02037
k141_488053	deepbgc	0.1.0	deepbgc	k141_488053_219-1215.1	219	1215	996	1	1	0	0.60859	antibacterial	0.86	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.20	0.05	0.32	k141_488053_k141_488053_2		PF13807
k141_971550	deepbgc	0.1.0	deepbgc	k141_971550_2679-2868.1	2679	2868	189	1	1	1	0.60758	antibacterial	0.88	0.06	0.17	0.26	Polyketide	0.00	0.07	0.04	0.58	0.13	0.01	0.20	k141_971550_k141_971550_3	PF00378	PF00378
k141_1069084	deepbgc	0.1.0	deepbgc	k141_1069084_1-979.1	1	979	978	1	1	0	0.61821	antibacterial	0.87	0.07	0.17	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1069084_k141_1069084_1		PF07995
k141_971597	deepbgc	0.1.0	deepbgc	k141_971597_2-1836.1	2	1836	1834	2	3	1	0.67368		0.45	0.03	0.08	0.15	Other	0.00	0.03	0.56	0.09	0.28	0.01	0.06	k141_971597_k141_971597_1;k141_971597_k141_971597_2	PF04183	PF04183;PF06276;PF00881
k141_391537	deepbgc	0.1.0	deepbgc	k141_391537_654-1689.1	654	1689	1035	1	1	0	0.82735	antibacterial	0.56	0.06	0.44	0.14		0.00	0.19	0.23	0.31	0.12	0.02	0.16	k141_391537_k141_391537_1		PF00550
k141_875099	deepbgc	0.1.0	deepbgc	k141_875099_2-1767.1	2	1767	1765	3	3	1	0.66307	antibacterial	0.58	0.08	0.39	0.15	Polyketide	0.00	0.16	0.14	0.60	0.06	0.01	0.08	k141_875099_k141_875099_1;k141_875099_k141_875099_2;k141_875099_k141_875099_3	PF00107	PF11017;PF13602;PF00107
k141_4724	deepbgc	0.1.0	deepbgc	k141_4724_0-1386.1	0	1386	1386	2	2	0	0.54059	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4724_k141_4724_1;k141_4724_k141_4724_2		PF00665;PF00665
k141_293913	deepbgc	0.1.0	deepbgc	k141_293913_115-805.1	115	805	690	1	5	1	0.50985	antibacterial	0.51	0.17	0.14	0.09		0.00	0.00	0.36	0.08	0.20	0.00	0.36	k141_293913_k141_293913_1	PF08241	PF01135;PF13489;PF13847;PF13649;PF08241
k141_4739	deepbgc	0.1.0	deepbgc	k141_4739_327-909.1	327	909	582	1	1	0	0.58556	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4739_k141_4739_1		PF13358
k141_488154	deepbgc	0.1.0	deepbgc	k141_488154_242-833.1	242	833	591	1	1	0	0.58556	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_488154_k141_488154_1		PF13358
k141_875115	deepbgc	0.1.0	deepbgc	k141_875115_1-960.1	1	960	959	2	4	2	0.67152	antibacterial	0.53	0.05	0.36	0.20	Polyketide	0.00	0.48	0.09	0.65	0.06	0.01	0.08	k141_875115_k141_875115_1;k141_875115_k141_875115_2	PF00108;PF00109	PF00108;PF00109;PF01575;PF13452
k141_584515	deepbgc	0.1.0	deepbgc	k141_584515_1-1095.1	1	1095	1094	3	3	0	0.60544	antibacterial	0.73	0.07	0.25	0.22		0.02	0.45	0.09	0.44	0.11	0.02	0.16	k141_584515_k141_584515_1;k141_584515_k141_584515_2;k141_584515_k141_584515_3		PF00266;PF02657;PF01883
k141_682393	deepbgc	0.1.0	deepbgc	k141_682393_484-1144.1	484	1144	660	1	1	0	0.59745	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.07	0.33	0.20	0.03	0.32	k141_682393_k141_682393_2		PF04750
k141_875133	deepbgc	0.1.0	deepbgc	k141_875133_2-1224.1	2	1224	1222	2	2	0	0.60232	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875133_k141_875133_1;k141_875133_k141_875133_2		PF02653;PF02653
k141_488218	deepbgc	0.1.0	deepbgc	k141_488218_514-766.1	514	766	252	1	1	1	0.56506	antibacterial	0.90	0.07	0.15	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_488218_k141_488218_2	PF03992	PF03992
k141_391615	deepbgc	0.1.0	deepbgc	k141_391615_114-1961.1	114	1961	1847	2	8	3	0.69355		0.40	0.28	0.14	0.09		0.00	0.11	0.31	0.08	0.20	0.00	0.31	k141_391615_k141_391615_1;k141_391615_k141_391615_2	PF00561;PF08242;PF08241	PF07021;PF13489;PF13847;PF08241;PF13649;PF08242;PF00561;PF06821
k141_197636	deepbgc	0.1.0	deepbgc	k141_197636_781-1669.1	781	1669	888	1	10	2	0.55093		0.43	0.39	0.15	0.04		0.01	0.03	0.20	0.10	0.27	0.00	0.39	k141_197636_k141_197636_2	PF08242;PF08241	PF06325;PF05175;PF13489;PF10294;PF12847;PF02475;PF13847;PF13649;PF08241;PF08242
k141_197641	deepbgc	0.1.0	deepbgc	k141_197641_2-1004.1	2	1004	1002	1	1	0	0.58894	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.31	0.18	0.12	0.28	k141_197641_k141_197641_1		PF05426
k141_778875	deepbgc	0.1.0	deepbgc	k141_778875_233-743.1	233	743	510	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_778875_k141_778875_1		PF00665
k141_197643	deepbgc	0.1.0	deepbgc	k141_197643_109-1971.1	109	1971	1862	2	8	0	0.57973	antibacterial	0.60	0.14	0.18	0.41	Polyketide	0.00	0.01	0.36	0.57	0.02	0.05	0.03	k141_197643_k141_197643_2;k141_197643_k141_197643_3		PF06779;PF13347;PF07690;PF05631;PF00083;PF12802;PF01047;PF13463
k141_875178	deepbgc	0.1.0	deepbgc	k141_875178_544-1171.1	544	1171	627	1	1	0	0.50826	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875178_k141_875178_1		PF03184
k141_197644	deepbgc	0.1.0	deepbgc	k141_197644_0-1245.1	0	1245	1245	1	1	0	0.66849	antibacterial	0.87	0.06	0.17	0.26	RiPP	0.00	0.01	0.02	0.04	0.89	0.02	0.04	k141_197644_k141_197644_1		PF00082
k141_391630	deepbgc	0.1.0	deepbgc	k141_391630_109-1315.1	109	1315	1206	1	3	3	0.59875	antibacterial	0.60	0.05	0.20	0.33	Polyketide	0.00	0.39	0.12	0.67	0.06	0.01	0.09	k141_391630_k141_391630_1	PF00108;PF02803;PF00109	PF00108;PF00109;PF02803
k141_1069282	deepbgc	0.1.0	deepbgc	k141_1069282_1-1161.1	1	1161	1160	2	3	0	0.66059	antibacterial	0.66	0.06	0.16	0.33	Polyketide	0.08	0.01	0.26	0.59	0.01	0.03	0.03	k141_1069282_k141_1069282_1;k141_1069282_k141_1069282_2		PF01053;PF13347;PF07690
k141_294023	deepbgc	0.1.0	deepbgc	k141_294023_0-3173.1	0	3173	3173	3	12	4	0.95379	cytotoxic	0.21	0.52	0.13	0.02		0.03	0.34	0.27	0.14	0.04	0.08	0.09	k141_294023_k141_294023_1;k141_294023_k141_294023_2;k141_294023_k141_294023_3	PF02397;PF08242;PF00501;PF08241	PF00501;PF13193;PF02397;PF13489;PF02353;PF13847;PF01209;PF03141;PF05401;PF08241;PF08242;PF13649
k141_4901	deepbgc	0.1.0	deepbgc	k141_4901_913-2665.1	913	2665	1752	2	4	2	0.55716	antibacterial	0.79	0.01	0.18	0.07		0.01	0.01	0.02	0.06	0.41	0.00	0.49	k141_4901_k141_4901_2;k141_4901_k141_4901_3	PF00106;PF08659	PF03734;PF13561;PF00106;PF08659
k141_488319	deepbgc	0.1.0	deepbgc	k141_488319_125-1492.1	125	1492	1367	3	4	1	0.70145	antibacterial	0.58	0.03	0.42	0.11		0.08	0.20	0.03	0.07	0.19	0.00	0.43	k141_488319_k141_488319_1;k141_488319_k141_488319_2;k141_488319_k141_488319_3	PF00106	PF10387;PF14247;PF13561;PF00106
k141_294035	deepbgc	0.1.0	deepbgc	k141_294035_228-1758.1	228	1758	1530	3	3	0	0.56444	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_294035_k141_294035_1;k141_294035_k141_294035_2;k141_294035_k141_294035_3		PF16895;PF07727;PF07727
k141_197697	deepbgc	0.1.0	deepbgc	k141_197697_0-1249.1	0	1249	1249	2	2	0	0.62105	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_197697_k141_197697_1;k141_197697_k141_197697_2		PF02104;PF00510
k141_1069304	deepbgc	0.1.0	deepbgc	k141_1069304_36-4594.1	36	4594	4558	2	4	0	0.65387	antibacterial	0.88	0.05	0.15	0.25		0.00	0.09	0.11	0.28	0.23	0.04	0.28	k141_1069304_k141_1069304_1;k141_1069304_k141_1069304_2		PF14252;PF00389;PF02826;PF03446
k141_101414	deepbgc	0.1.0	deepbgc	k141_101414_387-615.1	387	615	228	1	1	0	0.58870	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_101414_k141_101414_2		PF01347
k141_584660	deepbgc	0.1.0	deepbgc	k141_584660_0-1562.1	0	1562	1562	3	2	1	0.55590	antibacterial	0.85	0.06	0.17	0.26		0.00	0.06	0.08	0.28	0.17	0.19	0.27	k141_584660_k141_584660_1;k141_584660_k141_584660_2;k141_584660_k141_584660_3	PF02563	PF06463;PF02563
k141_4959	deepbgc	0.1.0	deepbgc	k141_4959_169-436.1	169	436	267	1	6	0	0.52118	antibacterial	0.80	0.07	0.15	0.34		0.01	0.10	0.11	0.30	0.22	0.04	0.29	k141_4959_k141_4959_2		PF01527;PF13384;PF13518;PF13551;PF13022;PF02796
k141_101434	deepbgc	0.1.0	deepbgc	k141_101434_102-1869.1	102	1869	1767	2	2	1	0.61284	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.05	0.28	0.20	0.03	0.42	k141_101434_k141_101434_1;k141_101434_k141_101434_2	PF00494	PF00717;PF00494
k141_584668	deepbgc	0.1.0	deepbgc	k141_584668_66-1008.1	66	1008	942	1	2	1	0.54421	antibacterial	0.78	0.06	0.15	0.25	Saccharide	0.00	0.04	0.04	0.21	0.12	0.52	0.09	k141_584668_k141_584668_1	PF00534	PF00534;PF13692
k141_4975	deepbgc	0.1.0	deepbgc	k141_4975_0-405.1	0	405	405	1	1	0	0.51513	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_4975_k141_4975_1		PF13650
k141_875276	deepbgc	0.1.0	deepbgc	k141_875276_1-931.1	1	931	930	2	2	0	0.59899	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875276_k141_875276_1;k141_875276_k141_875276_2		PF03480;PF04290
k141_101481	deepbgc	0.1.0	deepbgc	k141_101481_464-1211.1	464	1211	747	1	1	1	0.55489	antibacterial	0.81	0.05	0.12	0.20		0.00	0.07	0.15	0.24	0.19	0.01	0.36	k141_101481_k141_101481_2	PF08241	PF08241
k141_682570	deepbgc	0.1.0	deepbgc	k141_682570_8579-10939.1	8579	10939	2360	2	4	3	0.58578	antibacterial	0.67	0.10	0.22	0.15	Polyketide	0.00	0.29	0.14	0.64	0.14	0.00	0.01	k141_682570_k141_682570_13;k141_682570_k141_682570_14	PF02801;PF04055;PF00109	PF06968;PF04055;PF02801;PF00109
k141_875308	deepbgc	0.1.0	deepbgc	k141_875308_426-594.1	426	594	168	1	1	0	0.59015	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.06	0.31	0.17	0.02	0.41	k141_875308_k141_875308_2		PF04679
k141_101539	deepbgc	0.1.0	deepbgc	k141_101539_0-1923.1	0	1923	1923	3	8	1	0.65343	antibacterial	0.74	0.10	0.14	0.20		0.11	0.04	0.09	0.33	0.21	0.01	0.25	k141_101539_k141_101539_1;k141_101539_k141_101539_2;k141_101539_k141_101539_3	PF00355	PF02776;PF13806;PF00355;PF04542;PF07638;PF08281;PF04545;PF13490
k141_5096	deepbgc	0.1.0	deepbgc	k141_5096_2-2033.1	2	2033	2031	1	3	0	0.53773	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.06	0.38	0.17	0.03	0.32	k141_5096_k141_5096_1		PF01839;PF13517;PF00629
k141_5097	deepbgc	0.1.0	deepbgc	k141_5097_6-879.1	6	879	873	2	2	0	0.61205	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_5097_k141_5097_1;k141_5097_k141_5097_2		PF13843;PF13843
k141_391848	deepbgc	0.1.0	deepbgc	k141_391848_142-1913.1	142	1913	1771	3	8	0	0.71931	antibacterial	0.79	0.05	0.13	0.30		0.01	0.08	0.10	0.28	0.28	0.03	0.27	k141_391848_k141_391848_1;k141_391848_k141_391848_2;k141_391848_k141_391848_3		PF13936;PF11427;PF08281;PF13384;PF13551;PF13518;PF13358;PF01498
k141_391851	deepbgc	0.1.0	deepbgc	k141_391851_447-1227.1	447	1227	780	1	1	0	0.62718	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.08	0.33	0.20	0.02	0.31	k141_391851_k141_391851_2		PF01648
k141_779106	deepbgc	0.1.0	deepbgc	k141_779106_487-1434.1	487	1434	947	2	2	0	0.56962	antibacterial	0.93	0.05	0.05	0.11	Terpene	0.00	0.00	0.01	0.42	0.04	0.01	0.53	k141_779106_k141_779106_2;k141_779106_k141_779106_3		PF07448;PF01565
k141_875386	deepbgc	0.1.0	deepbgc	k141_875386_402-1110.1	402	1110	708	1	1	0	0.51058	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875386_k141_875386_1		PF12762
k141_875402	deepbgc	0.1.0	deepbgc	k141_875402_103-478.1	103	478	375	1	1	0	0.58556	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875402_k141_875402_1		PF13358
k141_391881	deepbgc	0.1.0	deepbgc	k141_391881_1-370.1	1	370	369	1	1	0	0.50568	antibacterial	0.87	0.06	0.17	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_391881_k141_391881_1		PF00258
k141_875423	deepbgc	0.1.0	deepbgc	k141_875423_363-1371.1	363	1371	1008	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_875423_k141_875423_1		PF00665
k141_584830	deepbgc	0.1.0	deepbgc	k141_584830_2-1208.1	2	1208	1206	2	2	1	0.68920	antibacterial	0.70	0.05	0.26	0.25		0.02	0.47	0.10	0.43	0.10	0.02	0.15	k141_584830_k141_584830_1;k141_584830_k141_584830_2	PF00171	PF00171;PF00266
k141_875457	deepbgc	0.1.0	deepbgc	k141_875457_633-1068.1	633	1068	435	1	1	1	0.51582	antibacterial	0.89	0.21	0.14	0.22		0.00	0.10	0.07	0.37	0.18	0.04	0.30	k141_875457_k141_875457_2	PF01408	PF01408
k141_294214	deepbgc	0.1.0	deepbgc	k141_294214_861-1805.1	861	1805	944	2	2	0	0.63381	antibacterial	0.87	0.05	0.15	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_294214_k141_294214_1;k141_294214_k141_294214_2		PF01498;PF13358
k141_294216	deepbgc	0.1.0	deepbgc	k141_294216_0-1815.1	0	1815	1815	1	2	0	0.53744	antibacterial	0.86	0.06	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_294216_k141_294216_1		PF03422;PF12904
k141_101694	deepbgc	0.1.0	deepbgc	k141_101694_2-1094.1	2	1094	1092	1	1	1	0.75866	antibacterial	0.78	0.03	0.21	0.14		0.00	0.22	0.24	0.32	0.10	0.01	0.11	k141_101694_k141_101694_1	PF00501	PF00501
k141_197927	deepbgc	0.1.0	deepbgc	k141_197927_151-2091.1	151	2091	1940	4	6	0	0.60023	antibacterial	0.84	0.06	0.13	0.25		0.00	0.07	0.15	0.31	0.20	0.03	0.29	k141_197927_k141_197927_2;k141_197927_k141_197927_3;k141_197927_k141_197927_4;k141_197927_k141_197927_5		PF09866;PF01551;PF01817;PF12680;PF13474;PF14534
k141_101733	deepbgc	0.1.0	deepbgc	k141_101733_1-814.1	1	814	813	1	1	0	0.50104	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.32	0.21	0.03	0.32	k141_101733_k141_101733_1		PF01264
k141_197962	deepbgc	0.1.0	deepbgc	k141_197962_2-3338.1	2	3338	3336	3	9	4	0.61896	antibacterial	0.63	0.09	0.28	0.28	Polyketide	0.00	0.07	0.01	0.90	0.00	0.00	0.09	k141_197962_k141_197962_1;k141_197962_k141_197962_2;k141_197962_k141_197962_3	PF01370;PF00107;PF00106;PF08659	PF13561;PF00106;PF01370;PF08659;PF13460;PF16884;PF00107;PF13602;PF16184
