sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_470764	deepbgc	0.1.0	deepbgc	k141_470764_66-687.1	66	687	621	1	6	2	0.75861		0.42	0.37	0.21	0.04		0.01	0.00	0.40	0.05	0.24	0.00	0.30	k141_470764_k141_470764_1	PF08241;PF08242	PF13489;PF13847;PF08241;PF13649;PF01209;PF08242
k141_381459	deepbgc	0.1.0	deepbgc	k141_381459_103-1177.1	103	1177	1074	1	1	0	0.61821	antibacterial	0.87	0.07	0.17	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381459_k141_381459_1		PF07995
k141_199934	deepbgc	0.1.0	deepbgc	k141_199934_1-1573.1	1	1573	1572	1	2	0	0.62613	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k141_199934_k141_199934_1		PF14592;PF13229
k141_289719	deepbgc	0.1.0	deepbgc	k141_289719_423-1170.1	423	1170	747	1	2	0	0.51759	antibacterial	0.78	0.06	0.15	0.21		0.00	0.06	0.06	0.34	0.26	0.02	0.30	k141_289719_k141_289719_2		PF08281;PF04542
k141_21046	deepbgc	0.1.0	deepbgc	k141_21046_1-1690.1	1	1690	1689	1	1	0	0.55033	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_21046_k141_21046_1		PF08811
k141_199951	deepbgc	0.1.0	deepbgc	k141_199951_1-1039.1	1	1039	1038	1	1	0	0.62652	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_199951_k141_199951_1		PF15892
k141_21048	deepbgc	0.1.0	deepbgc	k141_21048_1868-2108.1	1868	2108	240	1	1	0	0.61875	antibacterial	0.87	0.06	0.17	0.26	Saccharide-Terpene	0.00	0.02	0.03	0.13	0.08	0.66	0.76	k141_21048_k141_21048_3		PF00487
k141_1019459	deepbgc	0.1.0	deepbgc	k141_1019459_323-1970.1	323	1970	1647	1	1	0	0.54327	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1019459_k141_1019459_2		PF03699
k141_834926	deepbgc	0.1.0	deepbgc	k141_834926_0-1023.1	0	1023	1023	1	2	0	0.51230	antibacterial	0.81	0.06	0.15	0.23		0.00	0.07	0.06	0.33	0.27	0.02	0.29	k141_834926_k141_834926_1		PF00665;PF08281
k141_470794	deepbgc	0.1.0	deepbgc	k141_470794_2-515.1	2	515	513	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_470794_k141_470794_1		PF00098
k141_381496	deepbgc	0.1.0	deepbgc	k141_381496_1-4354.1	1	4354	4353	6	12	4	0.72719	antibacterial	0.80	0.13	0.14	0.24	Polyketide	0.01	0.05	0.08	0.70	0.01	0.13	0.10	k141_381496_k141_381496_1;k141_381496_k141_381496_2;k141_381496_k141_381496_3;k141_381496_k141_381496_4;k141_381496_k141_381496_5;k141_381496_k141_381496_6	PF01370;PF00106;PF04321;PF08659	PF09330;PF00106;PF08659;PF01370;PF04321;PF16363;PF13460;PF13561;PF02566;PF03480;PF03009;PF03884
k141_21070	deepbgc	0.1.0	deepbgc	k141_21070_779-1583.1	779	1583	804	1	1	0	0.55612	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_21070_k141_21070_2		PF03480
k141_834955	deepbgc	0.1.0	deepbgc	k141_834955_33-429.1	33	429	396	1	1	0	0.58407	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_834955_k141_834955_1		PF12975
k141_652534	deepbgc	0.1.0	deepbgc	k141_652534_2597-3689.1	2597	3689	1092	1	10	2	0.73118		0.44	0.40	0.22	0.04	Other	0.02	0.00	0.55	0.04	0.19	0.00	0.20	k141_652534_k141_652534_4	PF08241;PF08242	PF13489;PF05148;PF06325;PF08241;PF08242;PF01728;PF13847;PF13649;PF01209;PF01135
k141_381556	deepbgc	0.1.0	deepbgc	k141_381556_3620-4136.1	3620	4136	516	1	2	0	0.53624	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_381556_k141_381556_6		PF12867;PF04978
k141_200029	deepbgc	0.1.0	deepbgc	k141_200029_142-1662.1	142	1662	1520	2	3	1	0.88553	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0.00	0.23	0.23	0.54	0.00	0.00	0.00	k141_200029_k141_200029_1;k141_200029_k141_200029_2	PF00501	PF13193;PF00501;PF00501
k141_21146	deepbgc	0.1.0	deepbgc	k141_21146_1756-6803.1	1756	6803	5047	4	2	0	0.63521	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_21146_k141_21146_2;k141_21146_k141_21146_3;k141_21146_k141_21146_4;k141_21146_k141_21146_5		PF07589;PF03629
k141_109610	deepbgc	0.1.0	deepbgc	k141_109610_384-1149.1	384	1149	765	1	1	0	0.82048	antibacterial	0.86	0.06	0.17	0.24		0.00	0.09	0.08	0.34	0.20	0.03	0.32	k141_109610_k141_109610_1		PF05721
k141_109627	deepbgc	0.1.0	deepbgc	k141_109627_1004-1319.1	1004	1319	315	1	1	0	0.58153	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_109627_k141_109627_2		PF00211
k141_652580	deepbgc	0.1.0	deepbgc	k141_652580_0-1139.1	0	1139	1139	2	4	0	0.55411	antibacterial	0.87	0.06	0.16	0.25		0.00	0.09	0.15	0.27	0.25	0.03	0.27	k141_652580_k141_652580_1;k141_652580_k141_652580_2		PF08443;PF02955;PF15632;PF02289
k141_835031	deepbgc	0.1.0	deepbgc	k141_835031_1-1302.1	1	1302	1301	3	8	0	0.70084		0.27	0.31	0.47	0.06		0.04	0.19	0.17	0.34	0.21	0.02	0.06	k141_835031_k141_835031_1;k141_835031_k141_835031_2;k141_835031_k141_835031_3		PF07690;PF06609;PF00083;PF05631;PF14759;PF07992;PF03486;PF00070
k141_289851	deepbgc	0.1.0	deepbgc	k141_289851_582-1704.1	582	1704	1122	2	2	0	0.65392	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_289851_k141_289851_1;k141_289851_k141_289851_2		PF06568;PF03594
k141_470815	deepbgc	0.1.0	deepbgc	k141_470815_2-458.1	2	458	456	1	1	0	0.51942	antibacterial	0.87	0.04	0.12	0.25		0.00	0.07	0.12	0.18	0.49	0.01	0.15	k141_470815_k141_470815_1		PF00881
k141_289861	deepbgc	0.1.0	deepbgc	k141_289861_2-1733.1	2	1733	1731	2	2	0	0.57237	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_289861_k141_289861_1;k141_289861_k141_289861_2		PF07727;PF07727
k141_109655	deepbgc	0.1.0	deepbgc	k141_109655_1043-1211.1	1043	1211	168	1	1	1	0.60799	antibacterial	0.86	0.05	0.16	0.25		0.00	0.08	0.05	0.25	0.17	0.26	0.22	k141_109655_k141_109655_2	PF00535	PF00535
k141_563894	deepbgc	0.1.0	deepbgc	k141_563894_977-1721.1	977	1721	744	1	1	1	0.54868	antibacterial	0.87	0.08	0.17	0.27		0.00	0.08	0.07	0.31	0.21	0.06	0.32	k141_563894_k141_563894_2	PF02585	PF02585
k141_1019653	deepbgc	0.1.0	deepbgc	k141_1019653_0-2599.1	0	2599	2599	3	4	0	0.58317	antibacterial	0.55	0.03	0.37	0.15		0.00	0.36	0.11	0.42	0.13	0.00	0.16	k141_1019653_k141_1019653_1;k141_1019653_k141_1019653_2;k141_1019653_k141_1019653_3		PF00230;PF00282;PF01212;PF01546
k141_563918	deepbgc	0.1.0	deepbgc	k141_563918_0-588.1	0	588	588	1	1	1	0.52267	antibacterial	0.89	0.06	0.16	0.23		0.00	0.03	0.29	0.12	0.39	0.01	0.18	k141_563918_k141_563918_1	PF04055	PF04055
k141_289900	deepbgc	0.1.0	deepbgc	k141_289900_92-1532.1	92	1532	1440	1	1	0	0.54690	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_289900_k141_289900_2		PF00092
k141_745285	deepbgc	0.1.0	deepbgc	k141_745285_110-3108.1	110	3108	2998	2	2	0	0.69290	antibacterial	0.86	0.06	0.18	0.26		0.00	0.09	0.09	0.32	0.21	0.03	0.31	k141_745285_k141_745285_1;k141_745285_k141_745285_2		PF13480;PF07596
k141_470865	deepbgc	0.1.0	deepbgc	k141_470865_0-1424.1	0	1424	1424	2	5	2	0.63366	antibacterial	0.54	0.13	0.36	0.05		0.02	0.30	0.44	0.22	0.01	0.09	0.06	k141_470865_k141_470865_1;k141_470865_k141_470865_2	PF01041;PF00155	PF07589;PF01041;PF00155;PF01053;PF01212
k141_1019690	deepbgc	0.1.0	deepbgc	k141_1019690_1-895.1	1	895	894	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1019690_k141_1019690_1		PF00665
k141_200141	deepbgc	0.1.0	deepbgc	k141_200141_2-815.1	2	815	813	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_200141_k141_200141_1		PF14704
k141_289926	deepbgc	0.1.0	deepbgc	k141_289926_92-1577.1	92	1577	1485	1	1	0	0.54690	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_289926_k141_289926_2		PF00092
k141_1019698	deepbgc	0.1.0	deepbgc	k141_1019698_832-1165.1	832	1165	333	1	2	0	0.53516	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1019698_k141_1019698_1		PF05571;PF00219
k141_835148	deepbgc	0.1.0	deepbgc	k141_835148_1-1181.1	1	1181	1180	2	2	1	0.62061	antibacterial	0.82	0.13	0.19	0.22		0.02	0.08	0.12	0.36	0.18	0.01	0.26	k141_835148_k141_835148_1;k141_835148_k141_835148_2	PF03364	PF00218;PF03364
k141_109744	deepbgc	0.1.0	deepbgc	k141_109744_0-165.1	0	165	165	1	1	0	0.52080	antibacterial	0.84	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.04	0.31	k141_109744_k141_109744_1		PF01451
k141_926357	deepbgc	0.1.0	deepbgc	k141_926357_2-515.1	2	515	513	1	1	1	0.51131	antibacterial	0.86	0.06	0.17	0.25		0.00	0.07	0.36	0.21	0.14	0.03	0.25	k141_926357_k141_926357_1	PF01553	PF01553
k141_289967	deepbgc	0.1.0	deepbgc	k141_289967_155-953.1	155	953	798	1	2	1	0.57651	antibacterial	0.87	0.06	0.16	0.25	Polyketide	0.00	0.05	0.00	0.81	0.06	0.01	0.08	k141_289967_k141_289967_1	PF00378	PF00378;PF16113
k141_200182	deepbgc	0.1.0	deepbgc	k141_200182_2-1637.1	2	1637	1635	1	1	0	0.68745	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_200182_k141_200182_1		PF14252
k141_745333	deepbgc	0.1.0	deepbgc	k141_745333_252-1428.1	252	1428	1176	1	1	0	0.56670	antibacterial	0.86	0.06	0.17	0.26		0.00	0.12	0.07	0.31	0.21	0.03	0.30	k141_745333_k141_745333_2		PF02321
k141_835176	deepbgc	0.1.0	deepbgc	k141_835176_1366-2446.1	1366	2446	1080	1	1	0	0.53734	antibacterial	0.86	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835176_k141_835176_2		PF04616
k141_652716	deepbgc	0.1.0	deepbgc	k141_652716_2-281.1	2	281	279	1	1	0	0.70796	antibacterial	0.87	0.06	0.17	0.26		0.01	0.09	0.07	0.35	0.19	0.03	0.32	k141_652716_k141_652716_1		PF01839
k141_289992	deepbgc	0.1.0	deepbgc	k141_289992_0-1434.1	0	1434	1434	1	2	0	0.55024	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_289992_k141_289992_1		PF01968;PF05378
k141_21166	deepbgc	0.1.0	deepbgc	k141_21166_72686-73964.1	72686	73964	1278	1	2	2	0.51923	antibacterial	0.71	0.07	0.14	0.36	Polyketide	0.00	0.23	0.08	0.56	0.10	0.03	0.22	k141_21166_k141_21166_72	PF02803;PF00108	PF00108;PF02803
k141_21166	deepbgc	0.1.0	deepbgc	k141_21166_74847-87615.1	74847	87615	12768	9	29	12	0.77963	antibacterial	0.51	0.20	0.14	0.11	Saccharide	0.02	0.06	0.10	0.19	0.05	0.54	0.11	k141_21166_k141_21166_74;k141_21166_k141_21166_75;k141_21166_k141_21166_76;k141_21166_k141_21166_77;k141_21166_k141_21166_78;k141_21166_k141_21166_79;k141_21166_k141_21166_80;k141_21166_k141_21166_81;k141_21166_k141_21166_82	PF02771;PF04321;PF08028;PF01370;PF08242;PF00441;PF00535;PF08241;PF01636;PF02770;PF00483;PF00534	PF01012;PF01012;PF00766;PF12418;PF02771;PF02770;PF00441;PF08028;PF12806;PF00483;PF12804;PF13641;PF00535;PF13712;PF13632;PF13692;PF00534;PF13489;PF06325;PF13649;PF08242;PF08241;PF04321;PF01370;PF03848;PF06325;PF13649;PF01636;PF04577
k141_1019770	deepbgc	0.1.0	deepbgc	k141_1019770_207-1050.1	207	1050	843	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23		0.00	0.03	0.29	0.12	0.39	0.01	0.18	k141_1019770_k141_1019770_1	PF04055	PF04055
k141_652733	deepbgc	0.1.0	deepbgc	k141_652733_395-1271.1	395	1271	876	1	2	1	0.76040	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0.00	0.23	0.23	0.54	0.00	0.00	0.00	k141_652733_k141_652733_2	PF00501	PF13193;PF00501
k141_564026	deepbgc	0.1.0	deepbgc	k141_564026_77-1037.1	77	1037	960	2	2	0	0.70266	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_564026_k141_564026_1;k141_564026_k141_564026_2		PF10039;PF07727
k141_290015	deepbgc	0.1.0	deepbgc	k141_290015_889-1144.1	889	1144	255	1	1	1	0.54299	antibacterial	0.83	0.05	0.16	0.29		0.05	0.08	0.07	0.30	0.21	0.03	0.31	k141_290015_k141_290015_4	PF00248	PF00248
k141_652748	deepbgc	0.1.0	deepbgc	k141_652748_720-1371.1	720	1371	651	1	15	2	0.62432		0.44	0.37	0.12	0.20		0.02	0.01	0.20	0.30	0.25	0.00	0.22	k141_652748_k141_652748_2	PF08241;PF00891	PF03602;PF06325;PF12147;PF13679;PF00891;PF02005;PF01209;PF05971;PF12847;PF13847;PF05175;PF09445;PF13649;PF08241;PF01170
k141_200216	deepbgc	0.1.0	deepbgc	k141_200216_0-4567.1	0	4567	4567	6	13	4	0.67301	antibacterial	0.76	0.11	0.18	0.26	Polyketide	0.00	0.01	0.09	0.74	0.01	0.04	0.14	k141_200216_k141_200216_1;k141_200216_k141_200216_2;k141_200216_k141_200216_3;k141_200216_k141_200216_4;k141_200216_k141_200216_5;k141_200216_k141_200216_6	PF04321;PF00106;PF08659;PF01370	PF07452;PF00370;PF05035;PF01081;PF00106;PF08659;PF04321;PF01370;PF13460;PF13561;PF12973;PF07883;PF02566
k141_109833	deepbgc	0.1.0	deepbgc	k141_109833_147-1098.1	147	1098	951	2	2	1	0.62486	antibacterial	0.72	0.09	0.23	0.25		0.01	0.08	0.10	0.38	0.16	0.04	0.30	k141_109833_k141_109833_1;k141_109833_k141_109833_2	PF01266	PF01266;PF02782
k141_290048	deepbgc	0.1.0	deepbgc	k141_290048_0-3259.1	0	3259	3259	4	4	3	0.83465	antibacterial	0.61	0.07	0.19	0.42	Polyketide	0.00	0.30	0.14	0.65	0.02	0.00	0.02	k141_290048_k141_290048_1;k141_290048_k141_290048_2;k141_290048_k141_290048_3;k141_290048_k141_290048_4	PF00501;PF02803;PF00108	PF00501;PF02803;PF00108;PF07690
k141_200241	deepbgc	0.1.0	deepbgc	k141_200241_0-1350.1	0	1350	1350	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_200241_k141_200241_1		PF07727
k141_470988	deepbgc	0.1.0	deepbgc	k141_470988_108-2012.1	108	2012	1904	2	2	0	0.60232	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_470988_k141_470988_1;k141_470988_k141_470988_2		PF02653;PF02653
k141_926469	deepbgc	0.1.0	deepbgc	k141_926469_2-1562.1	2	1562	1560	2	2	0	0.73789	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_926469_k141_926469_1;k141_926469_k141_926469_2		PF02538;PF01968
k141_470996	deepbgc	0.1.0	deepbgc	k141_470996_2-1089.1	2	1089	1087	2	2	1	0.61235	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.21	0.03	0.30	k141_470996_k141_470996_1;k141_470996_k141_470996_2	PF00171	PF00675;PF00171
k141_381868	deepbgc	0.1.0	deepbgc	k141_381868_2-3500.1	2	3500	3498	4	6	0	0.53435	antibacterial	0.86	0.07	0.17	0.26		0.00	0.08	0.19	0.28	0.19	0.02	0.27	k141_381868_k141_381868_1;k141_381868_k141_381868_2;k141_381868_k141_381868_3;k141_381868_k141_381868_4		PF00590;PF06180;PF01903;PF01077;PF03460;PF01507
k141_835239	deepbgc	0.1.0	deepbgc	k141_835239_450-1053.1	450	1053	603	1	1	0	0.52338	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835239_k141_835239_1		PF04755
k141_200281	deepbgc	0.1.0	deepbgc	k141_200281_1-1843.1	1	1843	1842	2	2	1	0.64097	antibacterial	0.84	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.21	0.04	0.31	k141_200281_k141_200281_1;k141_200281_k141_200281_2	PF01757	PF01757;PF06439
k141_471034	deepbgc	0.1.0	deepbgc	k141_471034_55-859.1	55	859	804	1	1	0	0.52553	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_471034_k141_471034_1		PF00852
k141_745456	deepbgc	0.1.0	deepbgc	k141_745456_2-2175.1	2	2175	2173	3	2	1	0.62874	antibacterial	0.81	0.07	0.17	0.43		0.01	0.02	0.02	0.50	0.42	0.00	0.06	k141_745456_k141_745456_1;k141_745456_k141_745456_2;k141_745456_k141_745456_3	PF01494	PF01494;PF01527
k141_381878	deepbgc	0.1.0	deepbgc	k141_381878_5759-8075.1	5759	8075	2316	2	3	3	0.54406	antibacterial	0.57	0.10	0.21	0.18	Polyketide	0.00	0.32	0.10	0.78	0.02	0.00	0.03	k141_381878_k141_381878_5;k141_381878_k141_381878_6	PF00109;PF01636;PF02801	PF01636;PF02801;PF00109
k141_835268	deepbgc	0.1.0	deepbgc	k141_835268_388-781.1	388	781	393	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835268_k141_835268_2		PF00665
k141_21331	deepbgc	0.1.0	deepbgc	k141_21331_1-5661.1	1	5661	5660	5	10	4	0.81680	antibacterial	0.69	0.05	0.14	0.42	Polyketide	0.01	0.05	0.36	0.57	0.00	0.00	0.03	k141_21331_k141_21331_1;k141_21331_k141_21331_2;k141_21331_k141_21331_3;k141_21331_k141_21331_4;k141_21331_k141_21331_5	PF02771;PF08028;PF00441;PF00171	PF07690;PF00171;PF03466;PF01613;PF08028;PF00441;PF02771;PF13347;PF07690;PF00083
k141_381902	deepbgc	0.1.0	deepbgc	k141_381902_122-1139.1	122	1139	1017	1	5	4	0.66321	antibacterial	0.57	0.19	0.29	0.12	Polyketide	0.02	0.13	0.09	0.53	0.07	0.24	0.05	k141_381902_k141_381902_1	PF07993;PF04321;PF02719;PF01370	PF04321;PF01370;PF16363;PF02719;PF07993
k141_381917	deepbgc	0.1.0	deepbgc	k141_381917_0-1349.1	0	1349	1349	2	4	1	0.89317	antibacterial	0.88	0.15	0.14	0.16		0.00	0.16	0.11	0.43	0.16	0.09	0.26	k141_381917_k141_381917_1;k141_381917_k141_381917_2	PF01041	PF01041;PF00685;PF13469;PF03567
k141_1019967	deepbgc	0.1.0	deepbgc	k141_1019967_0-2303.1	0	2303	2303	3	3	2	0.74011	antibacterial	0.59	0.05	0.12	0.18		0.00	0.05	0.39	0.19	0.17	0.02	0.21	k141_1019967_k141_1019967_1;k141_1019967_k141_1019967_2;k141_1019967_k141_1019967_3	PF01039;PF00289	PF00440;PF01039;PF00289
k141_21370	deepbgc	0.1.0	deepbgc	k141_21370_1-1005.1	1	1005	1004	2	3	0	0.74138	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	k141_21370_k141_21370_1;k141_21370_k141_21370_2		PF08359;PF00440;PF07287
k141_564197	deepbgc	0.1.0	deepbgc	k141_564197_325-1108.1	325	1108	783	1	1	0	0.53842	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_564197_k141_564197_1		PF15621
k141_926562	deepbgc	0.1.0	deepbgc	k141_926562_28-2365.1	28	2365	2337	2	4	2	0.56379	antibacterial	0.76	0.10	0.16	0.24	Saccharide	0.00	0.01	0.06	0.16	0.07	0.59	0.14	k141_926562_k141_926562_1;k141_926562_k141_926562_2	PF02397;PF03721	PF02397;PF13727;PF03721;PF02558
k141_471103	deepbgc	0.1.0	deepbgc	k141_471103_1489-1714.1	1489	1714	225	1	1	0	0.62092	antibacterial	0.67	0.04	0.34	0.16		0.02	0.15	0.06	0.18	0.22	0.02	0.40	k141_471103_k141_471103_2		PF13561
k141_745525	deepbgc	0.1.0	deepbgc	k141_745525_264-1056.1	264	1056	792	1	1	0	0.50539	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_745525_k141_745525_1		PF12259
k141_290170	deepbgc	0.1.0	deepbgc	k141_290170_244-1258.1	244	1258	1014	1	2	0	0.68581	antibacterial	0.88	0.05	0.22	0.24		0.00	0.08	0.15	0.29	0.20	0.03	0.30	k141_290170_k141_290170_1		PF04989;PF13578
k141_926581	deepbgc	0.1.0	deepbgc	k141_926581_306-3096.1	306	3096	2790	3	10	5	0.77842	antibacterial	0.59	0.17	0.42	0.11	Saccharide	0.01	0.07	0.21	0.23	0.03	0.52	0.01	k141_926581_k141_926581_2;k141_926581_k141_926581_3;k141_926581_k141_926581_4	PF04321;PF01370;PF02719;PF07993;PF00483	PF04321;PF01370;PF02719;PF07993;PF16363;PF01073;PF07959;PF00483;PF12804;PF00899
k141_200385	deepbgc	0.1.0	deepbgc	k141_200385_28-1185.1	28	1185	1157	2	2	1	0.55766	antibacterial	0.89	0.21	0.14	0.22		0.00	0.10	0.07	0.37	0.18	0.04	0.30	k141_200385_k141_200385_1;k141_200385_k141_200385_2	PF01408	PF01408;PF01120
k141_109998	deepbgc	0.1.0	deepbgc	k141_109998_2-497.1	2	497	495	1	4	0	0.50952	antibacterial	0.86	0.06	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_109998_k141_109998_1		PF03422;PF16640;PF16990;PF16219
k141_1020006	deepbgc	0.1.0	deepbgc	k141_1020006_81-4077.1	81	4077	3996	5	11	0	0.57298	antibacterial	0.88	0.07	0.04	0.17	RiPP	0.00	0.05	0.08	0.03	0.78	0.03	0.05	k141_1020006_k141_1020006_1;k141_1020006_k141_1020006_2;k141_1020006_k141_1020006_3;k141_1020006_k141_1020006_4;k141_1020006_k141_1020006_5		PF00528;PF02687;PF00528;PF00005;PF03215;PF13555;PF00004;PF13304;PF08402;PF01261;PF02734
k141_471135	deepbgc	0.1.0	deepbgc	k141_471135_50-980.1	50	980	930	1	1	0	0.55662	antibacterial	0.80	0.06	0.16	0.25		0.00	0.09	0.11	0.30	0.21	0.03	0.32	k141_471135_k141_471135_1		PF01261
k141_1020029	deepbgc	0.1.0	deepbgc	k141_1020029_760-1255.1	760	1255	495	1	1	0	0.52345	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_1020029_k141_1020029_2		PF07394
k141_471153	deepbgc	0.1.0	deepbgc	k141_471153_313-538.1	313	538	225	1	1	0	0.58882	antibacterial	0.86	0.06	0.17	0.27		0.00	0.08	0.11	0.32	0.21	0.04	0.30	k141_471153_k141_471153_1		PF16912
k141_835384	deepbgc	0.1.0	deepbgc	k141_835384_77-458.1	77	458	381	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835384_k141_835384_1		PF07727
k141_200432	deepbgc	0.1.0	deepbgc	k141_200432_313-1522.1	313	1522	1209	1	4	0	0.65233	antibacterial	0.64	0.14	0.18	0.18	Other	0.01	0.07	0.61	0.14	0.09	0.02	0.09	k141_200432_k141_200432_1		PF13738;PF00743;PF13434;PF07992
k141_200432	deepbgc	0.1.0	deepbgc	k141_200432_2203-2668.1	2203	2668	465	1	1	0	0.53107	antibacterial	0.85	0.06	0.18	0.25		0.00	0.09	0.19	0.27	0.19	0.03	0.28	k141_200432_k141_200432_4		PF03466
k141_110061	deepbgc	0.1.0	deepbgc	k141_110061_119-2687.1	119	2687	2568	1	1	0	0.56670	antibacterial	0.86	0.06	0.17	0.26		0.00	0.12	0.07	0.31	0.21	0.03	0.30	k141_110061_k141_110061_1		PF02321
k141_745599	deepbgc	0.1.0	deepbgc	k141_745599_124-1192.1	124	1192	1068	1	1	0	0.65956	antibacterial	0.81	0.08	0.14	0.23		0.00	0.11	0.07	0.34	0.21	0.03	0.29	k141_745599_k141_745599_2		PF00196
k141_21468	deepbgc	0.1.0	deepbgc	k141_21468_1397-2153.1	1397	2153	756	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_21468_k141_21468_2		PF00098
k141_835419	deepbgc	0.1.0	deepbgc	k141_835419_335-635.1	335	635	300	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835419_k141_835419_1		PF09415
k141_21488	deepbgc	0.1.0	deepbgc	k141_21488_1280-2534.1	1280	2534	1254	1	2	0	0.51470	antibacterial	0.84	0.06	0.17	0.26		0.00	0.11	0.07	0.32	0.20	0.03	0.32	k141_21488_k141_21488_2		PF01609;PF13701
k141_835425	deepbgc	0.1.0	deepbgc	k141_835425_2-3097.1	2	3097	3095	3	3	0	0.55892	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_835425_k141_835425_1;k141_835425_k141_835425_2;k141_835425_k141_835425_3		PF01899;PF03629;PF03629
k141_926679	deepbgc	0.1.0	deepbgc	k141_926679_426-1347.1	426	1347	921	1	1	0	0.52391	antibacterial	0.93	0.05	0.05	0.11	Terpene	0.00	0.00	0.01	0.42	0.04	0.01	0.53	k141_926679_k141_926679_2		PF01565
