sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_86985	deepbgc	0.1.0	deepbgc	k141_86985_0-2109.1	0	2109	2109	1	1	0	0.50936	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_86985_k141_86985_1		PF00246
k141_86993	deepbgc	0.1.0	deepbgc	k141_86993_2-1278.1	2	1278	1276	2	4	2	0.71193	antibacterial	0.81	0.01	0.18	0.07		0.01	0.01	0.02	0.06	0.41	0.00	0.49	k141_86993_k141_86993_1;k141_86993_k141_86993_2	PF00106;PF08659	PF14240;PF00106;PF08659;PF13561
k141_735772	deepbgc	0.1.0	deepbgc	k141_735772_3425-4250.1	3425	4250	825	2	2	0	0.55079	antibacterial	0.88	0.06	0.14	0.25		0.00	0.09	0.07	0.28	0.31	0.03	0.27	k141_735772_k141_735772_3;k141_735772_k141_735772_4		PF07700;PF00072
k141_168254	deepbgc	0.1.0	deepbgc	k141_168254_1-1222.1	1	1222	1221	1	1	0	0.53659	antibacterial	0.84	0.06	0.17	0.28		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_168254_k141_168254_1		PF13519
k141_249194	deepbgc	0.1.0	deepbgc	k141_249194_1-1078.1	1	1078	1077	1	1	0	0.69562	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249194_k141_249194_1		PF03567
k141_86996	deepbgc	0.1.0	deepbgc	k141_86996_0-2360.1	0	2360	2360	2	2	0	0.53009	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_86996_k141_86996_1;k141_86996_k141_86996_2		PF06808;PF03480
k141_249198	deepbgc	0.1.0	deepbgc	k141_249198_0-1001.1	0	1001	1001	2	2	1	0.69339	antibacterial	0.82	0.05	0.17	0.29		0.07	0.05	0.07	0.37	0.19	0.02	0.27	k141_249198_k141_249198_1;k141_249198_k141_249198_2	PF00248	PF00135;PF00248
k141_654363	deepbgc	0.1.0	deepbgc	k141_654363_511-1129.1	511	1129	618	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_654363_k141_654363_3		PF07727
k141_735808	deepbgc	0.1.0	deepbgc	k141_735808_599-1442.1	599	1442	843	1	1	1	0.56889	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_735808_k141_735808_2	PF00171	PF00171
k141_897444	deepbgc	0.1.0	deepbgc	k141_897444_0-1088.1	0	1088	1088	2	3	1	0.64367	antibacterial	0.85	0.05	0.16	0.24		0.00	0.07	0.03	0.23	0.13	0.35	0.24	k141_897444_k141_897444_1;k141_897444_k141_897444_2	PF01943	PF13727;PF01943;PF03808
k141_410916	deepbgc	0.1.0	deepbgc	k141_410916_2-1280.1	2	1280	1278	1	1	0	0.53335	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_410916_k141_410916_1		PF16694
k141_249230	deepbgc	0.1.0	deepbgc	k141_249230_0-849.1	0	849	849	1	1	0	0.51763	antibacterial	0.86	0.07	0.18	0.26		0.00	0.09	0.09	0.32	0.20	0.03	0.32	k141_249230_k141_249230_1		PF00905
k141_249230	deepbgc	0.1.0	deepbgc	k141_249230_2272-4006.1	2272	4006	1734	1	2	0	0.56335	antibacterial	0.86	0.06	0.17	0.24		0.00	0.09	0.08	0.34	0.20	0.03	0.32	k141_249230_k141_249230_3		PF05721;PF13280
k141_573418	deepbgc	0.1.0	deepbgc	k141_573418_649-1864.1	649	1864	1215	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573418_k141_573418_2		PF07727
k141_330234	deepbgc	0.1.0	deepbgc	k141_330234_9-510.1	9	510	501	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_330234_k141_330234_1		PF00665
k141_249239	deepbgc	0.1.0	deepbgc	k141_249239_0-1149.1	0	1149	1149	1	1	0	0.66879	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249239_k141_249239_1		PF03160
k141_654410	deepbgc	0.1.0	deepbgc	k141_654410_141-825.1	141	825	684	1	1	0	0.58756	antibacterial	0.86	0.09	0.17	0.29		0.00	0.09	0.07	0.32	0.21	0.03	0.33	k141_654410_k141_654410_1		PF13640
k141_249241	deepbgc	0.1.0	deepbgc	k141_249241_193-1030.1	193	1030	837	1	4	1	0.53611	antibacterial	0.64	0.14	0.11	0.14		0.00	0.03	0.17	0.19	0.35	0.00	0.26	k141_249241_k141_249241_1	PF08241	PF00581;PF03291;PF13649;PF08241
k141_897467	deepbgc	0.1.0	deepbgc	k141_897467_2-1047.1	2	1047	1045	3	4	2	0.61085	antibacterial	0.58	0.03	0.42	0.11		0.08	0.18	0.06	0.08	0.19	0.00	0.41	k141_897467_k141_897467_1;k141_897467_k141_897467_2;k141_897467_k141_897467_3	PF00106;PF00903	PF00106;PF13561;PF00903;PF01292
k141_87070	deepbgc	0.1.0	deepbgc	k141_87070_2-1676.1	2	1676	1674	2	4	2	0.69372	antibacterial	0.76	0.02	0.17	0.06		0.01	0.23	0.36	0.41	0.00	0.00	0.00	k141_87070_k141_87070_1;k141_87070_k141_87070_2	PF00501;PF00583	PF00501;PF13193;PF13302;PF00583
k141_897470	deepbgc	0.1.0	deepbgc	k141_897470_1686-2127.1	1686	2127	441	1	1	0	0.50813	antibacterial	0.87	0.07	0.15	0.23		0.00	0.08	0.09	0.33	0.21	0.04	0.32	k141_897470_k141_897470_2		PF00293
k141_735851	deepbgc	0.1.0	deepbgc	k141_735851_1-574.1	1	574	573	1	1	0	0.51266	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.09	0.29	0.25	0.03	0.31	k141_735851_k141_735851_1		PF00593
k141_654419	deepbgc	0.1.0	deepbgc	k141_654419_133-7773.1	133	7773	7640	6	8	2	0.86838	antibacterial	0.63	0.10	0.29	0.18		0.02	0.04	0.22	0.26	0.07	0.07	0.41	k141_654419_k141_654419_1;k141_654419_k141_654419_2;k141_654419_k141_654419_3;k141_654419_k141_654419_4;k141_654419_k141_654419_5;k141_654419_k141_654419_6	PF01593;PF01266	PF00875;PF03441;PF01266;PF13450;PF01593;PF07103;PF13385;PF03466
k141_897477	deepbgc	0.1.0	deepbgc	k141_897477_0-2068.1	0	2068	2068	2	2	0	0.65577	antibacterial	0.82	0.07	0.15	0.27		0.01	0.10	0.08	0.28	0.25	0.03	0.29	k141_897477_k141_897477_1;k141_897477_k141_897477_2		PF13437;PF02321
k141_573456	deepbgc	0.1.0	deepbgc	k141_573456_101-1978.1	101	1978	1877	3	3	0	0.70149	antibacterial	0.62	0.04	0.11	0.16		0.19	0.09	0.09	0.24	0.16	0.04	0.25	k141_573456_k141_573456_1;k141_573456_k141_573456_2;k141_573456_k141_573456_3		PF01026;PF14333;PF01638
k141_249275	deepbgc	0.1.0	deepbgc	k141_249275_2-1960.1	2	1960	1958	4	5	0	0.57533	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249275_k141_249275_1;k141_249275_k141_249275_2;k141_249275_k141_249275_3;k141_249275_k141_249275_4		PF00116;PF02790;PF17260;PF03626;PF00510
k141_87096	deepbgc	0.1.0	deepbgc	k141_87096_95-911.1	95	911	816	1	1	0	0.50069	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_87096_k141_87096_2		PF09992
k141_410963	deepbgc	0.1.0	deepbgc	k141_410963_1-634.1	1	634	633	1	1	0	0.51334	antibacterial	0.88	0.21	0.15	0.37		0.00	0.12	0.08	0.30	0.21	0.02	0.30	k141_410963_k141_410963_1		PF00551
k141_87103	deepbgc	0.1.0	deepbgc	k141_87103_1-1366.1	1	1366	1365	3	3	0	0.60896	antibacterial	0.82	0.09	0.19	0.26		0.00	0.09	0.18	0.30	0.20	0.02	0.25	k141_87103_k141_87103_1;k141_87103_k141_87103_2;k141_87103_k141_87103_3		PF13509;PF11015;PF02775
k141_654454	deepbgc	0.1.0	deepbgc	k141_654454_785-1343.1	785	1343	558	1	1	0	0.50600	antibacterial	0.87	0.07	0.15	0.23		0.00	0.08	0.09	0.33	0.21	0.04	0.32	k141_654454_k141_654454_2		PF00293
k141_897510	deepbgc	0.1.0	deepbgc	k141_897510_1-706.1	1	706	705	1	1	0	0.64797	antibacterial	0.89	0.01	0.03	0.09		0.00	0.01	0.05	0.02	0.46	0.01	0.46	k141_897510_k141_897510_1		PF07883
k141_735901	deepbgc	0.1.0	deepbgc	k141_735901_0-1290.1	0	1290	1290	1	1	0	0.63076	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_735901_k141_735901_1		PF14498
k141_330314	deepbgc	0.1.0	deepbgc	k141_330314_66-1503.1	66	1503	1437	2	2	0	0.81332	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_330314_k141_330314_1;k141_330314_k141_330314_2		PF04765;PF14305
k141_87122	deepbgc	0.1.0	deepbgc	k141_87122_2-1674.1	2	1674	1672	2	2	0	0.52309	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.11	0.32	0.20	0.03	0.30	k141_87122_k141_87122_1;k141_87122_k141_87122_2		PF00034;PF07804
k141_249308	deepbgc	0.1.0	deepbgc	k141_249308_0-1326.1	0	1326	1326	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249308_k141_249308_1		PF00665
k141_897519	deepbgc	0.1.0	deepbgc	k141_897519_7-2191.1	7	2191	2184	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_897519_k141_897519_1		PF07727
k141_735914	deepbgc	0.1.0	deepbgc	k141_735914_1245-2058.1	1245	2058	813	1	2	2	0.50253	antibacterial	0.59	0.08	0.37	0.18	Other	0.00	0.06	0.67	0.02	0.01	0.02	0.22	k141_735914_k141_735914_3	PF00155;PF00202	PF00202;PF00155
k141_411001	deepbgc	0.1.0	deepbgc	k141_411001_2-1298.1	2	1298	1296	1	2	0	0.50744	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.24	0.03	0.30	k141_411001_k141_411001_1		PF03958;PF07660
k141_87142	deepbgc	0.1.0	deepbgc	k141_87142_256-1225.1	256	1225	969	1	1	0	0.58241	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_87142_k141_87142_2		PF02653
k141_249336	deepbgc	0.1.0	deepbgc	k141_249336_693-1164.1	693	1164	471	1	1	0	0.61662	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249336_k141_249336_2		PF05090
k141_168397	deepbgc	0.1.0	deepbgc	k141_168397_2-1328.1	2	1328	1326	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_168397_k141_168397_1	PF00171	PF00171
k141_654510	deepbgc	0.1.0	deepbgc	k141_654510_2498-3494.1	2498	3494	996	1	5	3	0.57574	antibacterial	0.72	0.06	0.09	0.26		0.00	0.17	0.28	0.45	0.04	0.01	0.20	k141_654510_k141_654510_4	PF00108;PF08541;PF08545	PF08541;PF02797;PF08545;PF00108;PF07451
k141_330383	deepbgc	0.1.0	deepbgc	k141_330383_1588-2083.1	1588	2083	495	1	1	0	0.52550	antibacterial	0.77	0.11	0.23	0.24		0.00	0.07	0.08	0.30	0.27	0.03	0.30	k141_330383_k141_330383_3		PF12698
k141_573554	deepbgc	0.1.0	deepbgc	k141_573554_2-2936.1	2	2936	2934	1	7	0	0.56221	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573554_k141_573554_1		PF00801;PF00754;PF07691;PF10528;PF05345;PF09118;PF13964
k141_897568	deepbgc	0.1.0	deepbgc	k141_897568_0-1041.1	0	1041	1041	2	2	0	0.60692	antibacterial	0.86	0.06	0.18	0.26		0.00	0.09	0.13	0.31	0.19	0.03	0.30	k141_897568_k141_897568_1;k141_897568_k141_897568_2		PF00496;PF04248
k141_249376	deepbgc	0.1.0	deepbgc	k141_249376_337-895.1	337	895	558	1	4	0	0.50819	antibacterial	0.78	0.06	0.15	0.21		0.00	0.06	0.06	0.36	0.27	0.01	0.28	k141_249376_k141_249376_1		PF07638;PF04542;PF08281;PF04545
k141_87194	deepbgc	0.1.0	deepbgc	k141_87194_0-375.1	0	375	375	1	1	0	0.69534	antibacterial	0.85	0.08	0.17	0.27		0.00	0.11	0.07	0.34	0.20	0.03	0.31	k141_87194_k141_87194_1		PF00296
k141_897582	deepbgc	0.1.0	deepbgc	k141_897582_2-410.1	2	410	408	1	1	0	0.64677	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	k141_897582_k141_897582_1		PF00440
k141_735980	deepbgc	0.1.0	deepbgc	k141_735980_0-4433.1	0	4433	4433	2	3	0	0.70586	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.04	0.28	0.19	0.18	0.28	k141_735980_k141_735980_1;k141_735980_k141_735980_2		PF13620;PF13229;PF05048
k141_816783	deepbgc	0.1.0	deepbgc	k141_816783_0-1275.1	0	1275	1275	3	2	0	0.52868	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.22	0.03	0.32	k141_816783_k141_816783_1;k141_816783_k141_816783_2;k141_816783_k141_816783_3		PF03853;PF13620
k141_573583	deepbgc	0.1.0	deepbgc	k141_573583_2-1238.1	2	1238	1236	1	1	0	0.68616	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573583_k141_573583_1		PF02538
k141_573587	deepbgc	0.1.0	deepbgc	k141_573587_98-1178.1	98	1178	1080	1	1	0	0.72585	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k141_573587_k141_573587_1		PF13229
k141_6188	deepbgc	0.1.0	deepbgc	k141_6188_1-1518.1	1	1518	1517	3	4	0	0.59616	antibacterial	0.82	0.07	0.18	0.23		0.00	0.04	0.31	0.29	0.17	0.02	0.23	k141_6188_k141_6188_1;k141_6188_k141_6188_2;k141_6188_k141_6188_3		PF00126;PF13556;PF07366;PF12680
k141_573591	deepbgc	0.1.0	deepbgc	k141_573591_1237-2089.1	1237	2089	852	1	1	0	0.63752	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573591_k141_573591_2		PF09912
k141_249405	deepbgc	0.1.0	deepbgc	k141_249405_2-3257.1	2	3257	3255	1	1	0	0.60642	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249405_k141_249405_1		PF05593
k141_87241	deepbgc	0.1.0	deepbgc	k141_87241_2-1007.1	2	1007	1005	1	1	0	0.58643	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_87241_k141_87241_1		PF03781
k141_897622	deepbgc	0.1.0	deepbgc	k141_897622_1-1673.1	1	1673	1672	2	4	2	0.53544	antibacterial	0.83	0.08	0.21	0.25	Saccharide	0.00	0.01	0.01	0.06	0.04	0.79	0.12	k141_897622_k141_897622_1;k141_897622_k141_897622_2	PF00483;PF02348	PF12804;PF02348;PF00483;PF12804
k141_736022	deepbgc	0.1.0	deepbgc	k141_736022_1-1180.1	1	1180	1179	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_736022_k141_736022_1		PF07727
k141_411124	deepbgc	0.1.0	deepbgc	k141_411124_0-480.1	0	480	480	1	1	0	0.57419	antibacterial	0.85	0.06	0.18	0.26		0.00	0.09	0.09	0.32	0.20	0.04	0.32	k141_411124_k141_411124_1		PF01262
k141_411124	deepbgc	0.1.0	deepbgc	k141_411124_1252-1372.1	1252	1372	120	1	1	0	0.50472	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411124_k141_411124_3		PF06662
k141_897639	deepbgc	0.1.0	deepbgc	k141_897639_0-3803.1	0	3803	3803	4	10	2	0.76208	antibacterial	0.74	0.25	0.15	0.18	Polyketide	0.01	0.09	0.05	0.52	0.03	0.32	0.17	k141_897639_k141_897639_1;k141_897639_k141_897639_2;k141_897639_k141_897639_3;k141_897639_k141_897639_4	PF04321;PF01370	PF03062;PF13813;PF16363;PF01370;PF13460;PF04321;PF16363;PF01370;PF04321;PF01380
k141_736037	deepbgc	0.1.0	deepbgc	k141_736037_411-3822.1	411	3822	3411	2	2	0	0.54892	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_736037_k141_736037_1;k141_736037_k141_736037_2		PF07727;PF00665
k141_411129	deepbgc	0.1.0	deepbgc	k141_411129_1-1671.1	1	1671	1670	3	4	1	0.61199	antibacterial	0.57	0.03	0.43	0.11		0.11	0.18	0.03	0.06	0.20	0.02	0.40	k141_411129_k141_411129_1;k141_411129_k141_411129_2;k141_411129_k141_411129_3	PF00106	PF13420;PF13561;PF00106;PF00724
k141_654576	deepbgc	0.1.0	deepbgc	k141_654576_0-1538.1	0	1538	1538	2	3	0	0.55285	antibacterial	0.70	0.11	0.24	0.36		0.00	0.08	0.20	0.31	0.19	0.02	0.24	k141_654576_k141_654576_1;k141_654576_k141_654576_2		PF00205;PF02775;PF02913
k141_573653	deepbgc	0.1.0	deepbgc	k141_573653_308-1715.1	308	1715	1407	2	6	2	0.55015		0.41	0.12	0.49	0.04	NRP	0.02	0.60	0.23	0.30	0.01	0.09	0.00	k141_573653_k141_573653_2;k141_573653_k141_573653_3	PF00155;PF01041	PF00132;PF14602;PF01041;PF00155;PF01212;PF00266
k141_816867	deepbgc	0.1.0	deepbgc	k141_816867_2-1195.1	2	1195	1193	2	3	0	0.53883	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_816867_k141_816867_1;k141_816867_k141_816867_2		PF12228;PF13145;PF00639
k141_736075	deepbgc	0.1.0	deepbgc	k141_736075_275-764.1	275	764	489	1	1	0	0.52518	antibacterial	0.86	0.06	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_736075_k141_736075_2		PF13359
k141_492539	deepbgc	0.1.0	deepbgc	k141_492539_998-1301.1	998	1301	303	1	1	0	0.51478	antibacterial	0.82	0.08	0.16	0.24		0.00	0.07	0.07	0.34	0.21	0.03	0.33	k141_492539_k141_492539_2		PF04542
k141_249494	deepbgc	0.1.0	deepbgc	k141_249494_0-1107.1	0	1107	1107	1	4	1	0.55001	antibacterial	0.76	0.06	0.13	0.25	Saccharide	0.00	0.02	0.04	0.07	0.07	0.75	0.06	k141_249494_k141_249494_1	PF00534	PF00534;PF13692;PF13439;PF13579
k141_897682	deepbgc	0.1.0	deepbgc	k141_897682_0-1145.1	0	1145	1145	2	4	1	0.62381	antibacterial	0.83	0.13	0.15	0.42	Polyketide	0.01	0.17	0.04	0.56	0.17	0.03	0.12	k141_897682_k141_897682_1;k141_897682_k141_897682_2	PF01370	PF14248;PF05368;PF13460;PF01370
k141_411172	deepbgc	0.1.0	deepbgc	k141_411172_88-1186.1	88	1186	1098	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_411172_k141_411172_1		PF00665
k141_816895	deepbgc	0.1.0	deepbgc	k141_816895_1-385.1	1	385	384	1	1	0	0.61474	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_816895_k141_816895_1		PF01493
k141_897710	deepbgc	0.1.0	deepbgc	k141_897710_51-930.1	51	930	879	1	1	0	0.51666	antibacterial	0.88	0.06	0.14	0.29		0.00	0.10	0.07	0.33	0.20	0.03	0.32	k141_897710_k141_897710_1		PF02687
k141_573699	deepbgc	0.1.0	deepbgc	k141_573699_167-872.1	167	872	705	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_573699_k141_573699_1		PF13966
k141_897718	deepbgc	0.1.0	deepbgc	k141_897718_1-1444.1	1	1444	1443	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_897718_k141_897718_1		PF13966
k141_330564	deepbgc	0.1.0	deepbgc	k141_330564_2-1034.1	2	1034	1032	1	2	0	0.51389	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.02	0.10	0.82	0.01	0.01	0.05	k141_330564_k141_330564_1		PF07690;PF13000
k141_736129	deepbgc	0.1.0	deepbgc	k141_736129_2-1034.1	2	1034	1032	2	3	0	0.53714	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.22	0.03	0.31	k141_736129_k141_736129_1;k141_736129_k141_736129_2		PF16697;PF00498;PF07729
k141_6323	deepbgc	0.1.0	deepbgc	k141_6323_2-1559.1	2	1559	1557	1	1	0	0.67738	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_6323_k141_6323_1		PF05345
k141_897740	deepbgc	0.1.0	deepbgc	k141_897740_53-551.1	53	551	498	1	1	0	0.61530	antibacterial	0.86	0.09	0.20	0.23		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_897740_k141_897740_1		PF02627
k141_411215	deepbgc	0.1.0	deepbgc	k141_411215_2-2811.1	2	2811	2809	2	5	0	0.67221	antibacterial	0.78	0.06	0.26	0.23		0.01	0.09	0.05	0.37	0.17	0.03	0.34	k141_411215_k141_411215_1;k141_411215_k141_411215_2		PF13517;PF01839;PF07593;PF00211;PF05226
k141_736146	deepbgc	0.1.0	deepbgc	k141_736146_1-1231.1	1	1231	1230	2	2	1	0.64293	antibacterial	0.82	0.12	0.17	0.25		0.11	0.04	0.11	0.26	0.21	0.03	0.29	k141_736146_k141_736146_1;k141_736146_k141_736146_2	PF00355	PF00355;PF00593
k141_816954	deepbgc	0.1.0	deepbgc	k141_816954_663-2242.1	663	2242	1579	2	5	0	0.57219	antibacterial-antifungal	0.78	0.02	0.18	0.60	Polyketide	0.02	0.01	0.04	0.90	0.03	0.00	0.01	k141_816954_k141_816954_2;k141_816954_k141_816954_3		PF07690;PF05977;PF00083;PF11700;PF11518
k141_87386	deepbgc	0.1.0	deepbgc	k141_87386_0-1371.1	0	1371	1371	1	1	1	0.75376	antibacterial	0.83	0.06	0.15	0.25		0.00	0.09	0.07	0.26	0.16	0.07	0.44	k141_87386_k141_87386_1	PF01593	PF01593
k141_249562	deepbgc	0.1.0	deepbgc	k141_249562_2-845.1	2	845	843	1	1	0	0.56170	antibacterial	0.84	0.06	0.17	0.26		0.00	0.11	0.07	0.32	0.20	0.03	0.32	k141_249562_k141_249562_1		PF01609
k141_6355	deepbgc	0.1.0	deepbgc	k141_6355_2-971.1	2	971	969	1	1	0	0.51110	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_6355_k141_6355_1		PF03116
k141_816962	deepbgc	0.1.0	deepbgc	k141_816962_0-1080.1	0	1080	1080	1	2	1	0.51049		0.45	0.07	0.47	0.12		0.02	0.45	0.33	0.16	0.04	0.02	0.06	k141_816962_k141_816962_1	PF00155	PF00155;PF00266
k141_87394	deepbgc	0.1.0	deepbgc	k141_87394_0-1482.1	0	1482	1482	1	1	0	0.66552	antibacterial	0.86	0.06	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_87394_k141_87394_1		PF03422
k141_330619	deepbgc	0.1.0	deepbgc	k141_330619_1240-1897.1	1240	1897	657	1	5	0	0.58069	antibacterial	0.79	0.06	0.07	0.27		0.00	0.10	0.09	0.29	0.35	0.02	0.19	k141_330619_k141_330619_2		PF00072;PF08281;PF00196;PF04545;PF13384
k141_897777	deepbgc	0.1.0	deepbgc	k141_897777_533-1124.1	533	1124	591	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_897777_k141_897777_2		PF00665
k141_249580	deepbgc	0.1.0	deepbgc	k141_249580_1-418.1	1	418	417	1	4	1	0.51745	antibacterial	0.85	0.05	0.14	0.25		0.01	0.00	0.36	0.07	0.07	0.35	0.17	k141_249580_k141_249580_1	PF03033	PF03033;PF13439;PF13579;PF13477
k141_573758	deepbgc	0.1.0	deepbgc	k141_573758_966-1740.1	966	1740	774	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573758_k141_573758_3		PF07727
k141_249587	deepbgc	0.1.0	deepbgc	k141_249587_324-1848.1	324	1848	1524	1	1	0	0.52952	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_249587_k141_249587_2		PF04244
k141_897791	deepbgc	0.1.0	deepbgc	k141_897791_231-1049.1	231	1049	818	2	3	0	0.52184	antibacterial	0.88	0.05	0.15	0.23		0.00	0.09	0.07	0.32	0.23	0.02	0.31	k141_897791_k141_897791_1;k141_897791_k141_897791_2		PF04138;PF04893;PF13789
k141_897791	deepbgc	0.1.0	deepbgc	k141_897791_3006-3534.1	3006	3534	528	1	3	0	0.62377	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_897791_k141_897791_4		PF04978;PF05163;PF12867
k141_573791	deepbgc	0.1.0	deepbgc	k141_573791_2-791.1	2	791	789	2	3	0	0.54330	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_573791_k141_573791_1;k141_573791_k141_573791_2		PF01709;PF00656;PF01329
k141_168626	deepbgc	0.1.0	deepbgc	k141_168626_0-240.1	0	240	240	1	1	0	0.54668	antibacterial	0.86	0.05	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_168626_k141_168626_1		PF13358
k141_573794	deepbgc	0.1.0	deepbgc	k141_573794_234-1373.1	234	1373	1139	2	7	5	0.77979	antibacterial	0.53	0.16	0.33	0.12		0.04	0.13	0.13	0.35	0.02	0.38	0.03	k141_573794_k141_573794_1;k141_573794_k141_573794_2	PF02719;PF00483;PF04321;PF01370;PF07993	PF04321;PF01370;PF02719;PF16363;PF01073;PF07993;PF00483
k141_87441	deepbgc	0.1.0	deepbgc	k141_87441_2-581.1	2	581	579	1	1	0	0.62708	antibacterial	0.87	0.06	0.17	0.26		0.00	0.10	0.07	0.33	0.20	0.03	0.32	k141_87441_k141_87441_1		PF04750
k141_411282	deepbgc	0.1.0	deepbgc	k141_411282_21-543.1	21	543	522	1	1	0	0.62301	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	k141_411282_k141_411282_1		PF00440
